date,open,high,low,close,volume,amount,code,name,type
2025-03-05,12.027,12.069,11.982,12.055,375996715,4520841230,511380,可转债ETF,bond
2025-03-06,12.085,12.202,12.085,12.19,505438732,6148285377,511380,可转债ETF,bond
2025-03-07,12.176,12.257,12.171,12.199,371946829,4547394026,511380,可转债ETF,bond
2025-03-10,12.207,12.246,12.152,12.213,295064076,3595068831,511380,可转债ETF,bond
2025-03-11,12.178,12.23,12.115,12.181,428390929,5211800868,511380,可转债ETF,bond
2025-03-12,12.2,12.206,12.147,12.162,320393275,3900761678,511380,可转债ETF,bond
2025-03-13,12.171,12.189,12.045,12.096,561208125,6781703721,511380,可转债ETF,bond
2025-03-14,12.101,12.227,12.074,12.209,450415944,5478610616,511380,可转债ETF,bond
2025-03-17,12.219,12.25,12.211,12.224,327951795,4011797063,511380,可转债ETF,bond
2025-03-18,12.24,12.27,12.208,12.256,383782913,4696637153,511380,可转债ETF,bond
2025-03-19,12.25,12.25,12.162,12.199,397164113,4846997359,511380,可转债ETF,bond
2025-03-20,12.199,12.212,12.139,12.151,374397855,4561459387,511380,可转债ETF,bond
2025-03-21,12.129,12.163,12.017,12.067,468560101,5656546902,511380,可转债ETF,bond
2025-03-24,12.065,12.078,11.941,12.002,515337494,6178938893,511380,可转债ETF,bond
2025-03-25,11.999,12.062,11.99,12.028,447142344,5379941635,511380,可转债ETF,bond
2025-03-26,12.041,12.089,12.035,12.074,338781512,4089737025,511380,可转债ETF,bond
2025-03-27,12.07,12.115,12.001,12.073,338865800,4092307528,511380,可转债ETF,bond
2025-03-28,12.08,12.101,12.002,12.029,316797047,3814222907,511380,可转债ETF,bond
2025-03-31,12.022,12.029,11.912,11.952,493763666,5900200552,511380,可转债ETF,bond
2025-04-01,11.97,12.032,11.964,11.987,332330170,3988322850,511380,可转债ETF,bond
2025-04-02,11.992,12.048,11.98,12.007,331226818,3981835283,511380,可转债ETF,bond
2025-04-03,11.95,11.996,11.925,11.966,515576435,6164388285,511380,可转债ETF,bond
2025-04-07,11.755,11.758,11.464,11.466,731705256,8473076068,511380,可转债ETF,bond
2025-04-08,11.559,11.656,11.558,11.587,676522355,7849147014,511380,可转债ETF,bond
2025-04-09,11.525,11.747,11.469,11.725,743171391,8639416515,511380,可转债ETF,bond
2025-04-10,11.82,11.91,11.774,11.82,663066655,7849289638,511380,可转债ETF,bond
2025-04-11,11.825,11.844,11.714,11.777,605326141,7129784168,511380,可转债ETF,bond
2025-04-14,11.817,11.864,11.8,11.81,315530451,3733790630,511380,可转债ETF,bond
2025-04-15,11.805,11.824,11.745,11.756,221553796,2607489934,511380,可转债ETF,bond
2025-04-16,11.738,11.758,11.688,11.708,378553244,4434473812,511380,可转债ETF,bond
2025-04-17,11.695,11.769,11.688,11.723,279516351,3279534833,511380,可转债ETF,bond
2025-04-18,11.715,11.749,11.691,11.715,328187860,3843651085,511380,可转债ETF,bond
2025-04-21,11.718,11.755,11.704,11.75,289228560,3395907021,511380,可转债ETF,bond
2025-04-22,11.748,11.792,11.73,11.774,268890984,3163545275,511380,可转债ETF,bond
2025-04-23,11.81,11.851,11.786,11.845,325774130,3851532776,511380,可转债ETF,bond
2025-04-24,11.845,11.862,11.796,11.798,295105902,3489096691,511380,可转债ETF,bond
2025-04-25,11.818,11.858,11.793,11.817,301542188,3565346982,511380,可转债ETF,bond
2025-04-28,11.819,11.831,11.747,11.749,273746121,3221038633,511380,可转债ETF,bond
2025-04-29,11.749,11.804,11.748,11.792,223878680,2638470535,511380,可转债ETF,bond
2025-04-30,11.802,11.842,11.792,11.827,228594920,2701009836,511380,可转债ETF,bond
2025-05-06,11.854,11.909,11.828,11.901,229488129,2725830304,511380,可转债ETF,bond
2025-05-07,11.952,11.979,11.9,11.919,306778091,3657675131,511380,可转债ETF,bond
2025-05-08,11.906,11.999,11.906,11.99,283022538,3387128482,511380,可转债ETF,bond
2025-05-09,11.984,11.989,11.921,11.943,274543658,3280332831,511380,可转债ETF,bond
2025-05-12,11.97,12.039,11.969,12.036,308992881,3711507047,511380,可转债ETF,bond
2025-05-13,12.079,12.158,12.017,12.027,362003791,4362254005,511380,可转债ETF,bond
2025-05-14,12.033,12.066,11.985,12.019,402690509,4839930011,511380,可转债ETF,bond
2025-05-15,12.022,12.031,11.97,11.975,252421489,3026019007,511380,可转债ETF,bond
2025-05-16,11.969,12.011,11.966,11.992,225738700,2706453039,511380,可转债ETF,bond
2025-05-19,11.993,12.007,11.942,11.992,260460968,3118745344,511380,可转债ETF,bond
2025-05-20,12.008,12.05,11.994,12.045,268826167,3232108497,511380,可转债ETF,bond
2025-05-21,12.046,12.074,12.039,12.07,278067126,3353028446,511380,可转债ETF,bond
2025-05-22,12.062,12.082,11.997,12.008,342148101,4118258381,511380,可转债ETF,bond
2025-05-23,12.015,12.041,11.978,11.988,274115919,3292537084,511380,可转债ETF,bond
2025-05-26,11.989,11.998,11.94,11.951,232182650,2778002815,511380,可转债ETF,bond
2025-05-27,11.95,11.962,11.925,11.94,258109701,3081890221,511380,可转债ETF,bond
2025-05-28,11.947,11.965,11.926,11.942,259109825,3094071925,511380,可转债ETF,bond
2025-05-29,11.952,12.028,11.952,12.014,308871577,3708879812,511380,可转债ETF,bond
2025-05-30,12.003,12.03,11.984,12.013,190365875,2285434040,511380,可转债ETF,bond
2025-06-03,12.007,12.047,11.998,12.03,240636116,2893690650,511380,可转债ETF,bond
2025-06-04,12.037,12.107,12.037,12.104,249030880,3010677390,511380,可转债ETF,bond
2025-06-05,12.111,12.142,12.081,12.129,251881560,3050882236,511380,可转债ETF,bond
2025-06-06,12.124,12.156,12.117,12.133,235190275,2854734512,511380,可转债ETF,bond
2025-06-09,12.146,12.191,12.135,12.183,233120000,2838131061,511380,可转债ETF,bond
2025-06-10,12.19,12.2,12.108,12.16,287393842,3493942756,511380,可转债ETF,bond
2025-06-11,12.162,12.221,12.162,12.177,253302960,3087421448,511380,可转债ETF,bond
2025-06-12,12.173,12.201,12.16,12.185,220750498,2689736306,511380,可转债ETF,bond
2025-06-13,12.183,12.188,12.127,12.148,367871866,4467978551,511380,可转债ETF,bond
2025-06-16,12.14,12.202,12.138,12.17,347047021,4222083990,511380,可转债ETF,bond
2025-06-17,12.174,12.208,12.156,12.169,310139787,3774567715,511380,可转债ETF,bond
2025-06-18,12.173,12.177,12.127,12.176,224627035,2728997454,511380,可转债ETF,bond
2025-06-19,12.177,12.194,12.116,12.124,276784523,3360802428,511380,可转债ETF,bond
2025-06-20,12.127,12.15,12.095,12.108,275423900,3338137854,511380,可转债ETF,bond
2025-06-23,12.1,12.167,12.087,12.165,302562339,3667946429,511380,可转债ETF,bond
2025-06-24,12.174,12.255,12.172,12.254,314327892,3844959296,511380,可转债ETF,bond
2025-06-25,12.258,12.469,12.252,12.39,518099271,6387821135,511380,可转债ETF,bond
2025-06-26,12.374,12.43,12.34,12.362,458739533,5681988588,511380,可转债ETF,bond
2025-06-27,12.371,12.44,12.356,12.375,481179242,5962100415,511380,可转债ETF,bond
2025-06-30,12.36,12.43,12.359,12.407,360854862,4473423036,511380,可转债ETF,bond
2025-07-01,12.421,12.472,12.39,12.46,432781670,5385307496,511380,可转债ETF,bond
2025-07-02,12.465,12.47,12.399,12.424,540544985,6713428742,511380,可转债ETF,bond
2025-07-03,12.434,12.504,12.416,12.489,507703655,6327007003,511380,可转债ETF,bond
2025-07-04,12.47,12.549,12.462,12.488,677865988,8476485410,511380,可转债ETF,bond
2025-07-07,12.492,12.492,12.445,12.469,352960900,4401952982,511380,可转债ETF,bond
2025-07-08,12.475,12.558,12.46,12.556,402186820,5033810217,511380,可转债ETF,bond
2025-07-09,12.56,12.617,12.553,12.558,483344796,6083232647,511380,可转债ETF,bond
2025-07-10,12.549,12.62,12.526,12.612,374879414,4714961843,511380,可转债ETF,bond
2025-07-11,12.628,12.667,12.586,12.608,559212307,7064610097,511380,可转债ETF,bond
2025-07-14,12.615,12.635,12.517,12.551,400706250,5029617760,511380,可转债ETF,bond
2025-07-15,12.558,12.577,12.449,12.532,579578679,7248954111,511380,可转债ETF,bond
2025-07-16,12.539,12.569,12.507,12.542,455851363,5713118830,511380,可转债ETF,bond
2025-07-17,12.555,12.641,12.549,12.631,413062705,5205976994,511380,可转债ETF,bond
2025-07-18,12.651,12.686,12.642,12.665,567604437,7187297220,511380,可转债ETF,bond
2025-07-21,12.682,12.78,12.67,12.773,403117500,5129338062,511380,可转债ETF,bond
2025-07-22,12.781,12.843,12.732,12.839,466105390,5964217159,511380,可转债ETF,bond
2025-07-23,12.845,12.937,12.837,12.849,568106988,7317835879,511380,可转债ETF,bond
2025-07-24,12.851,12.939,12.848,12.937,472351899,6093021906,511380,可转债ETF,bond
2025-07-25,12.938,12.974,12.904,12.952,467945852,6053049475,511380,可转债ETF,bond
2025-07-28,12.954,12.954,12.819,12.853,570967390,7358459171,511380,可转债ETF,bond
2025-07-29,12.847,12.892,12.782,12.888,629887128,8080968283,511380,可转债ETF,bond
2025-07-30,12.871,12.939,12.811,12.859,586726885,7565183735,511380,可转债ETF,bond
2025-07-31,12.855,12.876,12.725,12.784,742458355,9483975058,511380,可转债ETF,bond
2025-08-01,12.767,12.81,12.722,12.765,683942844,8728482914,511380,可转债ETF,bond
2025-08-04,12.748,12.887,12.726,12.871,606371954,7765270913,511380,可转债ETF,bond
2025-08-05,12.889,12.965,12.884,12.96,628643209,8125826997,511380,可转债ETF,bond
2025-08-06,12.966,13.1,12.941,13.057,730196485,9510197286,511380,可转债ETF,bond
2025-08-07,13.066,13.1,12.974,13.049,756269506,9855994916,511380,可转债ETF,bond
2025-08-08,13.053,13.08,12.98,13.01,718947006,9369775107,511380,可转债ETF,bond
2025-08-11,13.038,13.129,13.028,13.115,560106700,7332403812,511380,可转债ETF,bond
2025-08-12,13.12,13.136,13.064,13.114,648004619,8489914799,511380,可转债ETF,bond
2025-08-13,13.129,13.25,13.09,13.2,799094330,10527325029,511380,可转债ETF,bond
2025-08-14,13.223,13.249,13.141,13.146,941401757,12425059621,511380,可转债ETF,bond
2025-08-15,13.14,13.25,13.139,13.245,721003930,9519812663,511380,可转债ETF,bond
2025-08-18,13.268,13.396,13.268,13.391,673621956,8994525678,511380,可转债ETF,bond
2025-08-19,13.382,13.449,13.32,13.399,912545288,12225434770,511380,可转债ETF,bond
2025-08-20,13.386,13.47,13.343,13.457,783962578,10502521552,511380,可转债ETF,bond
2025-08-21,13.494,13.563,13.438,13.499,996774982,13466932651,511380,可转债ETF,bond
2025-08-22,13.529,13.674,13.488,13.661,918645943,12448591929,511380,可转债ETF,bond
2025-08-25,13.699,13.8,13.64,13.698,1059401500,14541738771,511380,可转债ETF,bond
2025-08-26,13.675,13.75,13.64,13.668,1034426057,14176505278,511380,可转债ETF,bond
2025-08-27,13.678,13.705,13.285,13.306,1563075221,21059412698,511380,可转债ETF,bond
2025-08-28,13.33,13.377,13.089,13.305,1769303394,23398843877,511380,可转债ETF,bond
2025-08-29,13.302,13.425,13.216,13.238,1202602055,16017523836,511380,可转债ETF,bond
2025-09-01,13.27,13.29,13.1,13.121,1392132187,18331448795,511380,可转债ETF,bond
2025-09-02,13.123,13.14,12.908,13.048,1921011070,24977651132,511380,可转债ETF,bond
2025-09-03,13.098,13.14,12.982,13.065,1317509501,17208546323,511380,可转债ETF,bond
2025-09-04,13.088,13.145,13.002,13.065,1236567593,16177742962,511380,可转债ETF,bond
2025-09-05,13.088,13.362,13.087,13.348,1186352144,15715308411,511380,可转债ETF,bond
2025-09-08,13.372,13.419,13.312,13.406,934871719,12513487065,511380,可转债ETF,bond
2025-09-09,13.42,13.42,13.205,13.262,1161142598,15442741439,511380,可转债ETF,bond
2025-09-10,13.269,13.303,13.11,13.186,844771933,11146415263,511380,可转债ETF,bond
2025-09-11,13.175,13.37,13.116,13.365,1014297429,13443920698,511380,可转债ETF,bond
2025-09-12,13.367,13.434,13.338,13.356,934287234,12514641042,511380,可转债ETF,bond
2025-09-15,13.369,13.375,13.247,13.256,818303184,10886715776,511380,可转债ETF,bond
2025-09-16,13.266,13.298,13.144,13.238,910955248,12039283423,511380,可转债ETF,bond
2025-09-17,13.245,13.355,13.221,13.331,831712546,11067340315,511380,可转债ETF,bond
2025-09-18,13.342,13.366,13.17,13.248,1081130691,14370151701,511380,可转债ETF,bond
2025-09-19,13.25,13.26,13.138,13.157,950441633,12529869761,511380,可转债ETF,bond
2025-09-22,13.152,13.181,13.061,13.13,796400565,10443610325,511380,可转债ETF,bond
2025-09-23,13.132,13.142,12.994,13.101,928571949,12120759336,511380,可转债ETF,bond
2025-09-24,13.09,13.3,13.055,13.296,852652400,11247800559,511380,可转债ETF,bond
2025-09-25,13.281,13.415,13.281,13.329,825252383,11013637897,511380,可转债ETF,bond
2025-09-26,13.324,13.358,13.231,13.282,789513637,10498519714,511380,可转债ETF,bond
2025-09-29,13.301,13.428,13.263,13.408,753901089,10078679168,511380,可转债ETF,bond
2025-09-30,13.431,13.509,13.41,13.483,789972071,10627290525,511380,可转债ETF,bond
2025-10-09,13.5,13.596,13.45,13.56,684525726,9269880810,511380,可转债ETF,bond
2025-10-10,13.5,13.563,13.432,13.474,816705118,11020936607,511380,可转债ETF,bond
2025-10-13,13.394,13.473,13.334,13.448,917107473,12306546056,511380,可转债ETF,bond
2025-10-14,13.47,13.51,13.3,13.322,1077645693,14449770902,511380,可转债ETF,bond
2025-10-15,13.342,13.432,13.29,13.421,928695294,12407129238,511380,可转债ETF,bond
2025-10-16,13.422,13.443,13.309,13.34,795613667,10639856154,511380,可转债ETF,bond
2025-10-17,13.336,13.36,13.205,13.218,972667715,12897990345,511380,可转债ETF,bond
2025-10-20,13.256,13.297,13.196,13.225,989435247,13106911283,511380,可转债ETF,bond
2025-10-21,13.25,13.358,13.245,13.322,848702502,11303093858,511380,可转债ETF,bond
2025-10-22,13.309,13.35,13.265,13.299,750739028,9989143098,511380,可转债ETF,bond
2025-10-23,13.297,13.33,13.223,13.325,751455155,9966713589,511380,可转债ETF,bond
2025-10-24,13.359,13.4,13.346,13.382,836545129,11188719718,511380,可转债ETF,bond
2025-10-27,13.423,13.507,13.418,13.476,856799989,11537396848,511380,可转债ETF,bond
2025-10-28,13.468,13.52,13.412,13.433,894978452,12053140168,511380,可转债ETF,bond
2025-10-29,13.446,13.576,13.42,13.574,778156500,10503746369,511380,可转债ETF,bond
2025-10-30,13.586,13.586,13.468,13.473,909789054,12291137873,511380,可转债ETF,bond
2025-10-31,13.484,13.536,13.453,13.482,940502964,12691778926,511380,可转债ETF,bond
2025-11-03,13.498,13.526,13.421,13.503,861192350,11597512738,511380,可转债ETF,bond
2025-11-04,13.5,13.544,13.425,13.442,835521124,11253847194,511380,可转债ETF,bond
2025-11-05,13.419,13.532,13.37,13.506,909103790,12230890385,511380,可转债ETF,bond
2025-11-06,13.52,13.585,13.485,13.561,829569094,11234332770,511380,可转债ETF,bond
2025-11-07,13.541,13.618,13.506,13.581,788608361,10702929165,511380,可转债ETF,bond
2025-11-10,13.605,13.675,13.601,13.674,714128253,9743413574,511380,可转债ETF,bond
2025-11-11,13.69,13.707,13.616,13.644,633102166,8639440050,511380,可转债ETF,bond
2025-11-12,13.641,13.652,13.556,13.605,700905395,9529042991,511380,可转债ETF,bond
2025-11-13,13.602,13.746,13.601,13.743,739064366,10126717328,511380,可转债ETF,bond
2025-11-14,13.715,13.741,13.67,13.672,637661698,8742072729,511380,可转债ETF,bond
2025-11-17,13.669,13.681,13.611,13.654,564603889,7700201059,511380,可转债ETF,bond
2025-11-18,13.638,13.679,13.583,13.603,647098371,8812530692,511380,可转债ETF,bond
2025-11-19,13.601,13.653,13.587,13.628,777977300,10590586848,511380,可转债ETF,bond
2025-11-20,13.67,13.687,13.568,13.57,772695158,10521363467,511380,可转债ETF,bond
2025-11-21,13.534,13.545,13.461,13.466,905842268,12231010041,511380,可转债ETF,bond
2025-11-24,13.5,13.504,13.372,13.455,1073894048,14411122414,511380,可转债ETF,bond
2025-11-25,13.486,13.554,13.469,13.475,683747374,9239707319,511380,可转债ETF,bond
2025-11-26,13.485,13.49,13.364,13.367,711959330,9564152436,511380,可转债ETF,bond
2025-11-27,13.38,13.426,13.29,13.298,593100131,7928549089,511380,可转债ETF,bond
2025-11-28,13.301,13.402,13.219,13.389,666739773,8882649495,511380,可转债ETF,bond
2025-12-01,13.393,13.429,13.346,13.401,531147415,7113826686,511380,可转债ETF,bond
2025-12-02,13.407,13.407,13.317,13.33,464912500,6205601087,511380,可转债ETF,bond
2025-12-03,13.33,13.353,13.296,13.307,437434166,5825468105,511380,可转债ETF,bond
2025-12-04,13.31,13.336,13.25,13.269,496493923,6594825442,511380,可转债ETF,bond
2025-12-05,13.274,13.434,13.229,13.407,713006257,9515221522,511380,可转债ETF,bond
2025-12-08,13.421,13.5,13.415,13.447,648016782,8723286281,511380,可转债ETF,bond
2025-12-09,13.431,13.458,13.363,13.379,464423130,6223930186,511380,可转债ETF,bond
2025-12-10,13.371,13.429,13.339,13.427,545817058,7305905493,511380,可转债ETF,bond
2025-12-11,13.439,13.457,13.366,13.376,451374419,6049349560,511380,可转债ETF,bond
2025-12-12,13.389,13.458,13.366,13.422,510616063,6851875281,511380,可转债ETF,bond
2025-12-15,13.4,13.442,13.365,13.388,445646224,5972022278,511380,可转债ETF,bond
2025-12-16,13.386,13.388,13.301,13.316,624238818,8321519186,511380,可转债ETF,bond
2025-12-17,13.31,13.44,13.31,13.438,729781406,9759994692,511380,可转债ETF,bond
2025-12-18,13.426,13.477,13.412,13.438,505474617,6795769275,511380,可转债ETF,bond
2025-12-19,13.446,13.507,13.401,13.495,668419025,9002440731,511380,可转债ETF,bond
2025-12-22,13.513,13.573,13.498,13.563,552113227,7478578846,511380,可转债ETF,bond
2025-12-23,13.567,13.583,13.518,13.526,520676774,7054416635,511380,可转债ETF,bond
2025-12-24,13.531,13.624,13.513,13.615,548373676,7447799716,511380,可转债ETF,bond
2025-12-25,13.628,13.711,13.6,13.688,567313419,7749822836,511380,可转债ETF,bond
2025-12-26,13.693,13.754,13.665,13.674,812150694,11134243342,511380,可转债ETF,bond
2025-12-29,13.678,13.7,13.61,13.636,556812004,7602652751,511380,可转债ETF,bond
2025-12-30,13.63,13.707,13.614,13.667,628401145,8585469276,511380,可转债ETF,bond
2025-12-31,13.681,13.737,13.635,13.663,611484944,8366881270,511380,可转债ETF,bond
2026-01-05,13.68,13.887,13.68,13.865,541007763,7475389086,511380,可转债ETF,bond
2026-01-06,13.868,14.077,13.866,14.064,829892067,11629415697,511380,可转债ETF,bond
2026-01-07,14.052,14.165,14.01,14.101,896899285,12646483613,511380,可转债ETF,bond
2026-01-08,14.099,14.244,14.09,14.135,829468578,11745390157,511380,可转债ETF,bond
2026-01-09,14.135,14.304,14.135,14.274,1010698618,14386965659,511380,可转债ETF,bond
2026-01-12,14.315,14.487,14.285,14.448,924762614,13302709542,511380,可转债ETF,bond
2026-01-13,14.501,14.541,14.25,14.306,1092251199,15668720683,511380,可转债ETF,bond
2026-01-14,14.331,14.553,14.271,14.323,1301467210,18736188429,511380,可转债ETF,bond
2026-01-15,14.312,14.37,14.2,14.368,1160023540,16575592123,511380,可转债ETF,bond
2026-01-16,14.442,14.505,14.361,14.404,1056952844,15264428699,511380,可转债ETF,bond
2026-01-19,14.41,14.508,14.377,14.505,817357678,11816181713,511380,可转债ETF,bond
2026-01-20,14.508,14.578,14.38,14.402,968680467,13986854072,511380,可转债ETF,bond
2026-01-21,14.391,14.532,14.336,14.481,900878344,13034486126,511380,可转债ETF,bond
2026-01-22,14.516,14.652,14.515,14.64,762326838,11123820299,511380,可转债ETF,bond
2026-01-23,14.65,14.878,14.65,14.827,778428810,11528487000,511380,可转债ETF,bond
2026-01-26,14.857,14.916,14.629,14.667,1049492177,15471755119,511380,可转债ETF,bond
2026-01-27,14.689,14.733,14.534,14.71,1146515181,16773643095,511380,可转债ETF,bond
2026-01-28,14.711,14.864,14.674,14.856,1089547151,16074588974,511380,可转债ETF,bond
2026-01-29,14.855,14.894,14.701,14.715,1092839064,16181948146,511380,可转债ETF,bond
2026-01-30,14.7,14.705,14.435,14.469,1587736818,23069711587,511380,可转债ETF,bond
2026-02-02,14.415,14.43,14.079,14.117,1456485805,20739147516,511380,可转债ETF,bond
2026-02-03,14.199,14.465,14.199,14.463,1101671675,15781309074,511380,可转债ETF,bond
2026-02-04,14.469,14.504,14.32,14.445,1030219540,14834672240,511380,可转债ETF,bond
2026-02-05,14.423,14.423,14.207,14.354,1075523671,15390482191,511380,可转债ETF,bond
2026-02-06,14.288,14.509,14.257,14.426,1083077889,15620020735,511380,可转债ETF,bond
2026-02-09,14.55,14.641,14.502,14.635,780002734,11365714153,511380,可转债ETF,bond
2026-02-10,14.656,14.661,14.531,14.587,664773182,9712931173,511380,可转债ETF,bond
2026-02-11,14.599,14.657,14.577,14.604,587873351,8596915772,511380,可转债ETF,bond
2026-02-12,14.604,14.714,14.575,14.698,557712954,8171222493,511380,可转债ETF,bond
2026-02-13,14.678,14.759,14.596,14.619,717392857,10522007229,511380,可转债ETF,bond
