date,open,high,low,close,volume,amount,code,name,type
2025-02-17,6.453,6.499,6.453,6.483,28748700,186291391,159937,黄金ETF,gold
2025-02-18,6.49,6.552,6.488,6.545,24984130,163019205,159937,黄金ETF,gold
2025-02-19,6.586,6.613,6.567,6.586,20791600,137080706,159937,黄金ETF,gold
2025-02-20,6.601,6.608,6.587,6.608,12634400,83342371,159937,黄金ETF,gold
2025-02-21,6.603,6.603,6.534,6.556,23364600,153277770,159937,黄金ETF,gold
2025-02-24,6.54,6.578,6.537,6.574,62791600,412008275,159937,黄金ETF,gold
2025-02-25,6.597,6.604,6.568,6.573,61591100,405635288,159937,黄金ETF,gold
2025-02-26,6.57,6.57,6.506,6.507,48811000,318879788,159937,黄金ETF,gold
2025-02-27,6.523,6.534,6.476,6.486,32992700,214383612,159937,黄金ETF,gold
2025-02-28,6.48,6.48,6.428,6.432,36445900,235012975,159937,黄金ETF,gold
2025-03-03,6.438,6.447,6.426,6.443,27923300,179783077,159937,黄金ETF,gold
2025-03-04,6.492,6.497,6.479,6.486,23343100,151441487,159937,黄金ETF,gold
2025-03-05,6.518,6.541,6.505,6.535,34231884,223394833,159937,黄金ETF,gold
2025-03-06,6.529,6.536,6.515,6.525,15970300,104225685,159937,黄金ETF,gold
2025-03-07,6.5,6.521,6.494,6.514,36287100,236190696,159937,黄金ETF,gold
2025-03-10,6.521,6.531,6.518,6.531,9519900,62122933,159937,黄金ETF,gold
2025-03-11,6.483,6.498,6.479,6.495,27635700,179223622,159937,黄金ETF,gold
2025-03-12,6.502,6.523,6.502,6.516,33450600,217823284,159937,黄金ETF,gold
2025-03-13,6.572,6.574,6.559,6.565,12610600,82790319,159937,黄金ETF,gold
2025-03-14,6.681,6.681,6.65,6.662,40079300,266980445,159937,黄金ETF,gold
2025-03-17,6.665,6.67,6.649,6.668,23412900,155956096,159937,黄金ETF,gold
2025-03-18,6.687,6.725,6.687,6.719,33344660,223545114,159937,黄金ETF,gold
2025-03-19,6.743,6.795,6.742,6.787,30611200,207185409,159937,黄金ETF,gold
2025-03-20,6.81,6.817,6.789,6.799,35476640,241192871,159937,黄金ETF,gold
2025-03-21,6.799,6.799,6.751,6.761,23936440,162122015,159937,黄金ETF,gold
2025-03-24,6.764,6.772,6.748,6.768,50726200,342994455,159937,黄金ETF,gold
2025-03-25,6.759,6.767,6.741,6.759,19513900,131805050,159937,黄金ETF,gold
2025-03-26,6.764,6.785,6.762,6.783,36090600,244497148,159937,黄金ETF,gold
2025-03-27,6.792,6.807,6.781,6.797,91452900,621598343,159937,黄金ETF,gold
2025-03-28,6.889,6.928,6.883,6.927,36320500,250889092,159937,黄金ETF,gold
2025-03-31,6.927,7.03,6.927,6.993,62838300,438585697,159937,黄金ETF,gold
2025-04-01,7.037,7.085,7.03,7.049,77243900,545053920,159937,黄金ETF,gold
2025-04-02,7.052,7.072,7.009,7.028,80708200,567979446,159937,黄金ETF,gold
2025-04-03,7.132,7.176,7.056,7.082,122455300,870752010,159937,黄金ETF,gold
2025-04-07,6.822,6.975,6.821,6.863,139678200,963275615,159937,黄金ETF,gold
2025-04-08,6.864,6.919,6.839,6.905,93879600,644801253,159937,黄金ETF,gold
2025-04-09,6.903,6.982,6.865,6.982,115788500,802228946,159937,黄金ETF,gold
2025-04-10,7.075,7.164,7.067,7.134,153977860,1097350535,159937,黄金ETF,gold
2025-04-11,7.32,7.323,7.211,7.258,174490600,1271776168,159937,黄金ETF,gold
2025-04-14,7.278,7.351,7.278,7.316,310782300,2276996782,159937,黄金ETF,gold
2025-04-15,7.318,7.326,7.304,7.312,100901000,737988294,159937,黄金ETF,gold
2025-04-16,7.431,7.493,7.408,7.487,268192200,1995262872,159937,黄金ETF,gold
2025-04-17,7.704,7.704,7.536,7.557,170758500,1292734572,159937,黄金ETF,gold
2025-04-18,7.557,7.579,7.525,7.573,68570400,518187581,159937,黄金ETF,gold
2025-04-21,7.682,7.717,7.666,7.715,161828200,1243272031,159937,黄金ETF,gold
2025-04-22,7.85,8.01,7.85,7.967,395506700,3140051272,159937,黄金ETF,gold
2025-04-23,7.727,7.749,7.482,7.49,340673892,2598530659,159937,黄金ETF,gold
2025-04-24,7.661,7.695,7.538,7.565,177888400,1354575510,159937,黄金ETF,gold
2025-04-25,7.644,7.644,7.475,7.519,129698700,981182502,159937,黄金ETF,gold
2025-04-28,7.509,7.509,7.433,7.456,127133800,948354414,159937,黄金ETF,gold
2025-04-29,7.545,7.576,7.475,7.503,114387700,859771723,159937,黄金ETF,gold
2025-04-30,7.509,7.515,7.454,7.457,68817000,514834565,159937,黄金ETF,gold
2025-05-06,7.59,7.644,7.558,7.597,176407700,1341507485,159937,黄金ETF,gold
2025-05-07,7.599,7.669,7.579,7.657,144386700,1103126555,159937,黄金ETF,gold
2025-05-08,7.667,7.719,7.523,7.541,236270900,1800469112,159937,黄金ETF,gold
2025-05-09,7.488,7.54,7.415,7.517,158096400,1181476927,159937,黄金ETF,gold
2025-05-12,7.345,7.387,7.336,7.362,150341900,1108183532,159937,黄金ETF,gold
2025-05-13,7.272,7.327,7.211,7.317,136895200,994482409,159937,黄金ETF,gold
2025-05-14,7.291,7.309,7.251,7.264,110452700,803876896,159937,黄金ETF,gold
2025-05-15,7.172,7.172,6.993,7.057,229596710,1621657494,159937,黄金ETF,gold
2025-05-16,7.173,7.193,7.146,7.163,163831700,1174713988,159937,黄金ETF,gold
2025-05-19,7.2,7.221,7.181,7.212,98428100,708766091,159937,黄金ETF,gold
2025-05-20,7.203,7.227,7.185,7.196,91975262,662209001,159937,黄金ETF,gold
2025-05-21,7.377,7.429,7.35,7.424,110582700,817902788,159937,黄金ETF,gold
2025-05-22,7.46,7.489,7.434,7.435,103730600,774722478,159937,黄金ETF,gold
2025-05-23,7.392,7.443,7.36,7.436,126777000,939720347,159937,黄金ETF,gold
2025-05-26,7.416,7.46,7.412,7.418,82729400,615134976,159937,黄金ETF,gold
2025-05-27,7.43,7.446,7.346,7.35,119190100,881921319,159937,黄金ETF,gold
2025-05-28,7.353,7.375,7.329,7.362,86881692,639114407,159937,黄金ETF,gold
2025-05-29,7.262,7.299,7.248,7.286,75959700,552898445,159937,黄金ETF,gold
2025-05-30,7.377,7.379,7.322,7.355,57105800,419616035,159937,黄金ETF,gold
2025-06-03,7.49,7.509,7.452,7.465,84963500,636101113,159937,黄金ETF,gold
2025-06-04,7.472,7.491,7.446,7.461,72948700,544945765,159937,黄金ETF,gold
2025-06-05,7.488,7.491,7.457,7.47,40467500,302532958,159937,黄金ETF,gold
2025-06-06,7.468,7.481,7.457,7.466,54670600,408191811,159937,黄金ETF,gold
2025-06-09,7.353,7.39,7.316,7.386,90001200,661815766,159937,黄金ETF,gold
2025-06-10,7.35,7.404,7.338,7.397,104184800,767345293,159937,黄金ETF,gold
2025-06-11,7.412,7.43,7.393,7.414,115818700,858660093,159937,黄金ETF,gold
2025-06-12,7.489,7.501,7.463,7.486,93134000,696971217,159937,黄金ETF,gold
2025-06-13,7.599,7.639,7.557,7.572,165764400,1260292650,159937,黄金ETF,gold
2025-06-16,7.618,7.622,7.539,7.548,137593400,1042262587,159937,黄金ETF,gold
2025-06-17,7.515,7.515,7.456,7.487,110656400,828745637,159937,黄金ETF,gold
2025-06-18,7.486,7.527,7.463,7.491,62043100,464521004,159937,黄金ETF,gold
2025-06-19,7.49,7.494,7.432,7.451,101387000,755985132,159937,黄金ETF,gold
2025-06-20,7.449,7.451,7.409,7.422,106809200,793242787,159937,黄金ETF,gold
2025-06-23,7.438,7.471,7.427,7.45,81417700,606345558,159937,黄金ETF,gold
2025-06-24,7.414,7.429,7.342,7.364,125006800,923140356,159937,黄金ETF,gold
2025-06-25,7.368,7.385,7.366,7.381,38124100,281224646,159937,黄金ETF,gold
2025-06-26,7.378,7.393,7.373,7.393,44794900,330628228,159937,黄金ETF,gold
2025-06-27,7.356,7.364,7.296,7.31,81508400,596974858,159937,黄金ETF,gold
2025-06-30,7.275,7.31,7.261,7.305,132067100,963782092,159937,黄金ETF,gold
2025-07-01,7.346,7.388,7.335,7.384,94067700,691900735,159937,黄金ETF,gold
2025-07-02,7.384,7.405,7.373,7.378,86457600,638351824,159937,黄金ETF,gold
2025-07-03,7.387,7.441,7.387,7.433,92324300,684747781,159937,黄金ETF,gold
2025-07-04,7.392,7.41,7.365,7.396,72675400,536754164,159937,黄金ETF,gold
2025-07-07,7.34,7.355,7.331,7.342,63882000,469133754,159937,黄金ETF,gold
2025-07-08,7.383,7.394,7.376,7.385,166309900,1228381982,159937,黄金ETF,gold
2025-07-09,7.346,7.348,7.289,7.304,138392000,1011467058,159937,黄金ETF,gold
2025-07-10,7.35,7.369,7.346,7.358,64681100,475852724,159937,黄金ETF,gold
2025-07-11,7.361,7.378,7.36,7.367,77436100,570581076,159937,黄金ETF,gold
2025-07-14,7.415,7.433,7.401,7.432,92500100,685360208,159937,黄金ETF,gold
2025-07-15,7.408,7.433,7.389,7.422,60707400,449955995,159937,黄金ETF,gold
2025-07-16,7.382,7.395,7.366,7.393,69375300,512047707,159937,黄金ETF,gold
2025-07-17,7.396,7.4,7.374,7.386,62719000,463362834,159937,黄金ETF,gold
2025-07-18,7.385,7.395,7.379,7.389,50580200,373584339,159937,黄金ETF,gold
2025-07-21,7.404,7.441,7.404,7.432,44677800,331749125,159937,黄金ETF,gold
2025-07-22,7.471,7.478,7.458,7.462,74648700,557500036,159937,黄金ETF,gold
2025-07-23,7.508,7.542,7.508,7.535,47437000,357092078,159937,黄金ETF,gold
2025-07-24,7.445,7.456,7.4,7.411,84302900,625579758,159937,黄金ETF,gold
2025-07-25,7.408,7.408,7.384,7.395,51344300,379656920,159937,黄金ETF,gold
2025-07-28,7.367,7.385,7.351,7.376,59084600,435218886,159937,黄金ETF,gold
2025-07-29,7.334,7.353,7.333,7.351,291429400,2140478710,159937,黄金ETF,gold
2025-07-30,7.377,7.378,7.353,7.364,385512600,2838708516,159937,黄金ETF,gold
2025-07-31,7.326,7.343,7.301,7.337,198176200,1450703812,159937,黄金ETF,gold
2025-08-01,7.334,7.352,7.318,7.339,58097300,426043133,159937,黄金ETF,gold
2025-08-04,7.421,7.435,7.419,7.433,125862100,935021672,159937,黄金ETF,gold
2025-08-05,7.467,7.476,7.442,7.446,54494600,406369786,159937,黄金ETF,gold
2025-08-06,7.461,7.471,7.448,7.454,27853800,207736584,159937,黄金ETF,gold
2025-08-07,7.456,7.474,7.446,7.473,47503600,354362436,159937,黄金ETF,gold
2025-08-08,7.483,7.5,7.476,7.494,76990800,576532035,159937,黄金ETF,gold
2025-08-11,7.452,7.452,7.411,7.418,66131200,491482505,159937,黄金ETF,gold
2025-08-12,7.402,7.403,7.381,7.385,48271300,356856541,159937,黄金ETF,gold
2025-08-13,7.382,7.402,7.381,7.402,38351966,283547482,159937,黄金ETF,gold
2025-08-14,7.415,7.426,7.4,7.411,41921200,310674185,159937,黄金ETF,gold
2025-08-15,7.372,7.396,7.37,7.386,39192100,289308530,159937,黄金ETF,gold
2025-08-18,7.385,7.41,7.378,7.402,46549500,344160052,159937,黄金ETF,gold
2025-08-19,7.378,7.388,7.373,7.378,29261900,215932111,159937,黄金ETF,gold
2025-08-20,7.352,7.363,7.33,7.357,35952800,264281618,159937,黄金ETF,gold
2025-08-21,7.39,7.396,7.372,7.379,26692961,197156595,159937,黄金ETF,gold
2025-08-22,7.381,7.388,7.361,7.365,68519514,505210863,159937,黄金ETF,gold
2025-08-25,7.41,7.42,7.403,7.414,46423023,344008990,159937,黄金ETF,gold
2025-08-26,7.43,7.441,7.423,7.438,53529955,397847440,159937,黄金ETF,gold
2025-08-27,7.447,7.449,7.432,7.437,31763034,236391457,159937,黄金ETF,gold
2025-08-28,7.451,7.457,7.445,7.455,41307600,307772975,159937,黄金ETF,gold
2025-08-29,7.465,7.476,7.465,7.473,26217300,195857171,159937,黄金ETF,gold
2025-09-01,7.527,7.639,7.526,7.632,173067600,1314621718,159937,黄金ETF,gold
2025-09-02,7.689,7.715,7.649,7.654,116391600,893642058,159937,黄金ETF,gold
2025-09-03,7.75,7.78,7.732,7.754,106337600,824473315,159937,黄金ETF,gold
2025-09-04,7.779,7.782,7.68,7.735,147655400,1141697208,159937,黄金ETF,gold
2025-09-05,7.755,7.769,7.74,7.76,83390300,646904028,159937,黄金ETF,gold
2025-09-08,7.797,7.833,7.793,7.833,85686100,669624243,159937,黄金ETF,gold
2025-09-09,7.915,7.975,7.915,7.955,200431014,1592006827,159937,黄金ETF,gold
2025-09-10,7.909,7.937,7.882,7.932,93695800,741677993,159937,黄金ETF,gold
2025-09-11,7.94,7.954,7.887,7.908,133066400,1053133385,159937,黄金ETF,gold
2025-09-12,7.915,7.949,7.915,7.939,78955700,626617239,159937,黄金ETF,gold
2025-09-15,7.909,7.931,7.893,7.916,84073000,665582028,159937,黄金ETF,gold
2025-09-16,7.995,8.016,7.973,8.013,104824400,837469674,159937,黄金ETF,gold
2025-09-17,8.005,8.005,7.94,7.951,160691100,1279647622,159937,黄金ETF,gold
2025-09-18,7.897,7.934,7.845,7.851,178450500,1407036442,159937,黄金ETF,gold
2025-09-19,7.891,7.902,7.855,7.883,134346500,1058407212,159937,黄金ETF,gold
2025-09-22,7.998,8.041,7.969,8.034,115866300,926462826,159937,黄金ETF,gold
2025-09-23,8.1,8.132,8.089,8.128,147459500,1196129242,159937,黄金ETF,gold
2025-09-24,8.128,8.188,8.106,8.169,104172800,849337733,159937,黄金ETF,gold
2025-09-25,8.135,8.135,8.097,8.123,99680000,809122411,159937,黄金ETF,gold
2025-09-26,8.128,8.165,8.127,8.141,97075100,790525397,159937,黄金ETF,gold
2025-09-29,8.168,8.251,8.155,8.242,145856531,1196404844,159937,黄金ETF,gold
2025-09-30,8.33,8.374,8.307,8.346,131000770,1093058319,159937,黄金ETF,gold
2025-10-09,8.79,8.79,8.673,8.707,197820000,1723390490,159937,黄金ETF,gold
2025-10-10,8.611,8.637,8.569,8.585,126453932,1088003977,159937,黄金ETF,gold
2025-10-13,8.747,8.851,8.747,8.841,179508400,1581798592,159937,黄金ETF,gold
2025-10-14,9.051,9.481,8.858,8.936,432225000,3903304118,159937,黄金ETF,gold
2025-10-15,9.112,9.165,9.077,9.165,256979100,2344181742,159937,黄金ETF,gold
2025-10-16,9.25,9.27,9.18,9.224,302147600,2788880538,159937,黄金ETF,gold
2025-10-17,9.443,9.578,9.347,9.558,529186300,5019621714,159937,黄金ETF,gold
2025-10-20,9.296,9.35,9.242,9.251,351154800,3267250629,159937,黄金ETF,gold
2025-10-21,9.51,9.51,9.405,9.468,331807500,3137236761,159937,黄金ETF,gold
2025-10-22,8.945,9.083,8.924,9.082,322554425,2901046864,159937,黄金ETF,gold
2025-10-23,8.955,9.032,8.901,8.976,236323700,2116296825,159937,黄金ETF,gold
2025-10-24,9.025,9.036,8.912,8.93,221264000,1983760721,159937,黄金ETF,gold
2025-10-27,8.928,8.928,8.875,8.894,180648692,1607793619,159937,黄金ETF,gold
2025-10-28,8.761,8.762,8.573,8.577,260446975,2257665345,159937,黄金ETF,gold
2025-10-29,8.653,8.682,8.602,8.676,194777300,1683198681,159937,黄金ETF,gold
2025-10-30,8.624,8.672,8.538,8.671,241692600,2082264441,159937,黄金ETF,gold
2025-10-31,8.802,8.806,8.729,8.77,196247715,1719889046,159937,黄金ETF,gold
2025-11-03,8.74,8.784,8.722,8.779,111690500,977745126,159937,黄金ETF,gold
2025-11-04,8.736,8.738,8.687,8.717,184545817,1608162794,159937,黄金ETF,gold
2025-11-05,8.643,8.716,8.623,8.688,138043006,1196825291,159937,黄金ETF,gold
2025-11-06,8.694,8.735,8.688,8.735,119387000,1040914030,159937,黄金ETF,gold
2025-11-07,8.745,8.775,8.731,8.772,105037800,919063928,159937,黄金ETF,gold
2025-11-10,8.843,8.929,8.835,8.918,143327800,1272021495,159937,黄金ETF,gold
2025-11-11,9.072,9.076,9.025,9.039,148530726,1344888432,159937,黄金ETF,gold
2025-11-12,9.037,9.046,8.966,9.007,179859226,1619688764,159937,黄金ETF,gold
2025-11-13,9.131,9.165,9.115,9.152,170467274,1558636336,159937,黄金ETF,gold
2025-11-14,9.088,9.161,9.061,9.079,206861320,1885009665,159937,黄金ETF,gold
2025-11-17,8.915,8.95,8.827,8.864,197048256,1750092256,159937,黄金ETF,gold
2025-11-18,8.815,8.823,8.754,8.761,183673400,1612829540,159937,黄金ETF,gold
2025-11-19,8.868,8.951,8.854,8.938,172148300,1534285190,159937,黄金ETF,gold
2025-11-20,8.942,8.953,8.848,8.884,155427800,1382289203,159937,黄金ETF,gold
2025-11-21,8.875,8.906,8.807,8.814,180407700,1596663044,159937,黄金ETF,gold
2025-11-24,8.84,8.847,8.813,8.845,126931404,1120674316,159937,黄金ETF,gold
2025-11-25,8.971,9.022,8.971,8.992,138569100,1246568884,159937,黄金ETF,gold
2025-11-26,8.994,9.03,8.984,8.991,133140400,1199780947,159937,黄金ETF,gold
2025-11-27,8.989,8.999,8.97,8.993,80354800,721971636,159937,黄金ETF,gold
2025-11-28,9.055,9.072,9.037,9.052,87661500,793593599,159937,黄金ETF,gold
2025-12-01,9.137,9.187,9.111,9.144,207521800,1898431313,159937,黄金ETF,gold
2025-12-02,9.102,9.127,9.074,9.099,102348100,932082214,159937,黄金ETF,gold
2025-12-03,9.101,9.122,9.066,9.077,84145500,765410385,159937,黄金ETF,gold
2025-12-04,9.089,9.107,9.018,9.045,114830622,1040221891,159937,黄金ETF,gold
2025-12-05,9.073,9.13,9.067,9.119,93938462,854791717,159937,黄金ETF,gold
2025-12-08,9.094,9.102,9.061,9.094,84937200,771429786,159937,黄金ETF,gold
2025-12-09,9.06,9.064,9.009,9.028,72166500,652464983,159937,黄金ETF,gold
2025-12-10,9.093,9.099,9.064,9.073,64057881,581824478,159937,黄金ETF,gold
2025-12-11,9.141,9.147,9.075,9.09,82905240,755161919,159937,黄金ETF,gold
2025-12-12,9.179,9.209,9.172,9.207,89759000,824785085,159937,黄金ETF,gold
2025-12-15,9.272,9.338,9.272,9.33,119414900,1111028933,159937,黄金ETF,gold
2025-12-16,9.251,9.277,9.179,9.22,127987600,1180545825,159937,黄金ETF,gold
2025-12-17,9.26,9.324,9.26,9.29,121987232,1133714849,159937,黄金ETF,gold
2025-12-18,9.29,9.308,9.283,9.297,109994899,1022834232,159937,黄金ETF,gold
2025-12-19,9.283,9.3,9.25,9.295,89725768,832754276,159937,黄金ETF,gold
2025-12-22,9.361,9.486,9.361,9.482,163664600,1542390381,159937,黄金ETF,gold
2025-12-23,9.639,9.665,9.587,9.618,214619341,2066600936,159937,黄金ETF,gold
2025-12-24,9.699,9.7,9.59,9.622,171907400,1656891022,159937,黄金ETF,gold
2025-12-25,9.556,9.559,9.518,9.551,119199100,1137422534,159937,黄金ETF,gold
2025-12-26,9.654,9.655,9.596,9.629,94054200,905511605,159937,黄金ETF,gold
2025-12-29,9.615,9.645,9.529,9.537,145805000,1401345080,159937,黄金ETF,gold
2025-12-30,9.25,9.382,9.25,9.345,176235744,1645025014,159937,黄金ETF,gold
2025-12-31,9.343,9.37,9.175,9.274,223883200,2079359461,159937,黄金ETF,gold
2026-01-05,9.393,9.482,9.393,9.477,195889700,1850628278,159937,黄金ETF,gold
2026-01-06,9.51,9.59,9.508,9.561,219091700,2093039216,159937,黄金ETF,gold
2026-01-07,9.57,9.58,9.491,9.501,141809300,1354082190,159937,黄金ETF,gold
2026-01-08,9.532,9.542,9.453,9.493,120906883,1148103690,159937,黄金ETF,gold
2026-01-09,9.523,9.573,9.52,9.569,91098700,870264118,159937,黄金ETF,gold
2026-01-12,9.748,9.767,9.717,9.758,116713200,1137923342,159937,黄金ETF,gold
2026-01-13,9.763,9.803,9.75,9.769,127035808,1241739682,159937,黄金ETF,gold
2026-01-14,9.848,9.901,9.842,9.9,198148995,1956124696,159937,黄金ETF,gold
2026-01-15,9.85,9.86,9.79,9.846,116431026,1144212302,159937,黄金ETF,gold
2026-01-16,9.837,9.855,9.805,9.834,156772800,1541099635,159937,黄金ETF,gold
2026-01-19,9.95,9.984,9.935,9.984,140623492,1400861931,159937,黄金ETF,gold
2026-01-20,9.985,10.072,9.959,10.061,120124899,1204294278,159937,黄金ETF,gold
2026-01-21,10.302,10.45,10.302,10.359,226851501,2352131362,159937,黄金ETF,gold
2026-01-22,10.265,10.319,10.212,10.319,180878500,1856579809,159937,黄金ETF,gold
2026-01-23,10.586,10.619,10.559,10.595,178224400,1887413806,159937,黄金ETF,gold
2026-01-26,10.886,10.928,10.816,10.885,226428174,2460124013,159937,黄金ETF,gold
2026-01-27,10.865,10.92,10.827,10.903,207548600,2254955479,159937,黄金ETF,gold
2026-01-28,11.096,11.262,11.084,11.252,218104990,2443034665,159937,黄金ETF,gold
2026-01-29,11.855,11.967,11.75,11.888,432649794,5142066181,159937,黄金ETF,gold
2026-01-30,11.403,11.51,10.897,10.998,577504245,6445192675,159937,黄金ETF,gold
2026-02-02,9.898,10.221,9.898,9.898,452470588,4559949878,159937,黄金ETF,gold
2026-02-03,10.315,10.434,10.088,10.385,571715190,5856687162,159937,黄金ETF,gold
2026-02-04,10.77,10.877,10.701,10.845,467297400,5048875533,159937,黄金ETF,gold
2026-02-05,10.599,10.674,10.275,10.488,689248200,7215116263,159937,黄金ETF,gold
2026-02-06,10.036,10.498,10.036,10.319,505214600,5216452759,159937,黄金ETF,gold
2026-02-09,10.716,10.738,10.594,10.705,293429051,3132410683,159937,黄金ETF,gold
2026-02-10,10.69,10.71,10.633,10.652,150203631,1602834558,159937,黄金ETF,gold
2026-02-11,10.679,10.729,10.678,10.727,111380600,1192725850,159937,黄金ETF,gold
2026-02-12,10.697,10.729,10.692,10.7,133086900,1425369286,159937,黄金ETF,gold
2026-02-13,10.585,10.59,10.486,10.519,194394400,2050136375,159937,黄金ETF,gold
