date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-02-25,sh.688553,15.41,15.64,15.28,15.55,15.55,2973097.0,46016733.62,3,0.9605,1,0.0,23.677309,1.697644,5.882374,35.534269,sh.688553.SZ,2025-02-25
2025-03-06,sh.688553,16.7,16.73,16.42,16.57,16.54,6301516.0,104477680.48,3,2.0358,1,0.1814,21.212472,1.809001,6.420674,37.865134,sh.688553.SZ,2025-03-06
2025-03-26,sh.688553,15.65,15.89,15.65,15.73,15.73,2420954.0,38164082.53,3,0.7821,1,0.0,20.137126,1.717296,6.095184,35.945598,sh.688553.SZ,2025-03-26
2025-04-29,sh.688553,14.01,14.26,13.91,14.08,14.1,4169839.0,58476562.15,3,1.2138,1,-0.1418,23.543747,1.508871,5.467657,-25160.371696,sh.688553.SZ,2025-04-29
2025-05-16,sh.688553,13.61,13.7,13.55,13.59,13.59,1842501.0,25115291.05,3,0.5363,1,0.0,22.724397,1.456361,5.277376,-24284.762169,sh.688553.SZ,2025-05-16
2025-05-19,sh.688553,13.62,13.7,13.48,13.59,13.59,2022340.0,27463261.35,3,0.5887,1,0.0,22.724397,1.456361,5.277376,-24284.762169,sh.688553.SZ,2025-05-19
2025-06-16,sh.688553,16.8,17.09,16.55,16.67,16.65,5901368.0,98951850.5,3,1.7178,1,0.1201,27.874592,1.786426,6.473426,-29788.593478,sh.688553.SZ,2025-06-16
2025-09-30,sh.688553,21.46,21.87,21.21,21.46,21.45,5121890.0,110174376.53,3,1.4909,1,0.0466,50.655521,2.456468,8.953479,207.49399,sh.688553.SZ,2025-09-30
2025-10-10,sh.688553,21.68,22.14,21.17,21.33,21.33,5507077.0,119045947.05,3,1.603,1,0.0,50.348661,2.441588,8.899241,206.237037,sh.688553.SZ,2025-10-10
2025-10-17,sh.688553,21.58,22.23,20.8,20.93,20.91,5094146.0,109256043.31,3,1.4828,1,0.0956,49.404476,2.395801,8.732354,202.369488,sh.688553.SZ,2025-10-17
2025-11-17,sh.688553,21.49,21.53,21.0,21.44,21.46,2448403.0,51878738.59,3,0.7127,1,-0.0932,192.279486,2.434256,9.226954,53.38811,sh.688553.SZ,2025-11-17
2025-11-26,sh.688553,20.13,21.15,20.13,20.14,20.14,6780039.0,139616598.67,3,1.9736,1,0.0,180.620749,2.286656,8.667484,50.150958,sh.688553.SZ,2025-11-26
2025-12-04,sh.688553,19.2,19.25,18.71,19.09,19.11,3019494.0,57210373.98,3,0.8789,1,-0.1047,171.204076,2.167442,8.215604,47.536335,sh.688553.SZ,2025-12-04
2025-12-17,sh.688553,18.11,18.24,17.92,18.14,18.13,2287753.0,41328507.99,3,0.6659,1,0.0552,162.68423,2.05958,7.80676,45.170724,sh.688553.SZ,2025-12-17
2025-12-19,sh.688553,18.76,18.9,18.5,18.64,18.6,3281256.0,61373864.54,3,0.9551,1,0.2151,167.168359,2.116349,8.021941,46.415783,sh.688553.SZ,2025-12-19
2025-12-25,sh.688553,18.09,18.31,17.99,18.14,18.12,3575332.0,64858974.42,3,1.0407,1,0.1104,162.68423,2.05958,7.80676,45.170724,sh.688553.SZ,2025-12-25
2025-12-30,sh.688553,17.67,18.07,17.56,17.69,17.68,3251013.0,57762090.65,3,0.9463,1,0.0566,158.648513,2.008488,7.613098,44.050171,sh.688553.SZ,2025-12-30
