date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-03-17,sz.300346,37.63,37.9,37.37,37.63,37.63,10356041.0,389895611.39,3,1.8928,1,0.0,82.818727,8.869759,9.912294,-56.72631,300346.SZ,2025-03-17
2025-03-18,sz.300346,37.76,38.15,37.46,37.58,37.63,9667438.0,364970792.55,3,1.7669,1,-0.1329,82.708684,8.857974,9.899123,-56.650937,300346.SZ,2025-03-18
2025-03-25,sz.300346,35.99,36.11,35.6,35.92,35.9,8565238.0,307226141.6,3,1.5655,1,0.0557,79.05524,8.466695,9.461855,-54.148527,300346.SZ,2025-03-25
2025-03-31,sz.300346,36.27,37.11,36.0,36.44,36.45,13929075.0,510466101.93,3,2.5459,1,-0.0274,80.199693,8.589264,9.59883,-54.932414,300346.SZ,2025-03-31
2025-04-10,sz.300346,38.1,38.49,37.3,37.38,37.39,38058383.0,1441675968.9,3,6.956,1,-0.0267,79.451438,6.333902,9.154155,-23.421488,300346.SZ,2025-04-10
2025-04-17,sz.300346,38.13,39.24,38.0,38.31,38.37,27812257.0,1080389358.2,3,5.0833,1,-0.1564,81.428159,6.491487,9.381907,-24.004206,300346.SZ,2025-04-17
2025-04-25,sz.300346,38.43,38.97,37.85,38.56,38.52,18054655.0,693055480.89,3,3.2999,1,0.1038,81.959536,6.533849,9.443131,-24.16085,300346.SZ,2025-04-25
2025-05-23,sz.300346,30.52,31.2,30.52,30.56,30.58,13507808.0,416081044.59,3,2.0574,1,-0.0654,74.260468,6.180939,8.55136,-23.806732,300346.SZ,2025-05-23
2025-05-27,sz.300346,30.91,31.34,30.91,31.12,31.14,10162286.0,316247240.69,3,1.5478,1,-0.0642,75.621262,6.294202,8.708061,-24.242981,300346.SZ,2025-05-27
2025-06-04,sz.300346,31.58,31.7,31.39,31.58,31.58,10626604.0,335285773.83,3,1.6185,1,0.0,76.739057,6.38724,8.836779,-24.601328,300346.SZ,2025-06-04
2025-06-11,sz.300346,31.03,31.36,31.03,31.06,31.0,9661217.0,301320881.97,3,1.4715,1,0.1935,75.475463,6.282067,8.691271,-24.19624,300346.SZ,2025-06-11
2025-06-27,sz.300346,31.18,31.48,31.05,31.09,31.06,13647153.0,426438602.77,3,2.0786,1,0.0966,75.548362,6.288134,8.699666,-24.21961,300346.SZ,2025-06-27
2025-07-07,sz.300346,31.1,31.5,30.95,31.06,31.12,9788185.0,305046041.07,3,1.4908,1,-0.1928,75.475463,6.282067,8.691271,-24.19624,300346.SZ,2025-07-07
2025-07-22,sz.300346,31.68,31.85,31.48,31.7,31.64,15331531.0,485391273.87,3,2.3352,1,0.1896,77.030656,6.41151,8.870357,-24.69481,300346.SZ,2025-07-22
2025-07-28,sz.300346,32.73,32.78,32.22,32.58,32.55,24461318.0,796048834.6,3,3.7257,1,0.0922,79.169046,6.589495,9.116601,-25.380344,300346.SZ,2025-07-28
2025-07-29,sz.300346,32.49,32.7,32.25,32.53,32.58,20520031.0,665202323.96,3,3.1254,1,-0.1535,79.047547,6.579383,9.10261,-25.341394,300346.SZ,2025-07-29
2025-09-16,sz.300346,34.22,34.64,33.91,34.3,34.23,20080375.0,687308280.23,3,3.0585,1,0.2045,78.995714,6.829658,9.643666,-34.451552,300346.SZ,2025-09-16
2025-09-18,sz.300346,35.62,37.15,35.41,36.0,36.01,70462936.0,2563672804.83,3,10.7323,1,-0.0278,82.910953,7.168154,10.121632,-36.159063,300346.SZ,2025-09-18
2025-09-19,sz.300346,35.99,37.09,35.84,36.05,36.0,51849309.0,1891270954.93,3,7.8972,1,0.1389,83.026107,7.17811,10.135689,-36.209284,300346.SZ,2025-09-19
2025-10-20,sz.300346,38.78,39.05,37.82,38.06,38.03,28124067.0,1081027267.98,3,4.2836,1,0.0789,87.655302,7.578332,10.700814,-38.228165,300346.SZ,2025-10-20
2025-11-11,sz.300346,38.75,39.26,38.48,38.55,38.62,27640011.0,1071772981.36,3,4.2099,1,-0.1813,87.028077,7.742273,10.776834,215.224407,300346.SZ,2025-11-11
2025-12-09,sz.300346,42.36,42.89,41.6,41.82,41.81,58232007.0,2455042328.63,3,8.8694,1,0.0239,94.410225,8.39901,11.690978,233.480797,300346.SZ,2025-12-09
2025-12-25,sz.300346,45.84,46.5,45.22,46.15,46.17,50373539.0,2310569968.28,3,7.6724,1,-0.0433,104.185364,9.268635,12.90145,257.65516,300346.SZ,2025-12-25
