date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-03-04,sh.688019,160.1,164.67,159.0,160.71,161.0,2134966,345885778.98,3,1.6523,1,-0.1801,38.583317,8.171851,11.316454,50.533779,688019.SH,2025-03-04
2025-03-14,sh.688019,154.26,157.26,152.71,154.7,154.84,1953257,302354981.59,3,1.5117,1,-0.0904,37.140434,7.866252,10.893258,48.64399,688019.SH,2025-03-14
2025-04-01,sh.688019,168.51,169.8,165.52,167.71,167.99,2017059,339074078.46,3,1.561,1,-0.1667,40.26388,8.52779,11.809362,52.734865,688019.SH,2025-04-01
2025-05-21,sh.688019,176.59,177.0,174.27,176.47,176.47,1570560,275870139.59,3,1.2155,1,0.0,38.169866,7.923485,11.390607,106.880703,688019.SH,2025-05-21
2025-05-28,sh.688019,172.73,174.4,169.89,171.68,171.98,1207088,207284607.64,3,0.9342,1,-0.1744,37.133805,7.708414,11.081427,103.979595,688019.SH,2025-05-28
2025-07-03,sh.688019,153.98,155.06,152.22,153.66,153.98,2711279,416677437.55,3,1.6144,1,-0.2078,43.197505,8.967147,12.890949,120.958762,688019.SH,2025-07-03
2025-07-10,sh.688019,147.94,148.58,146.6,148.08,147.9,2007167,296216585.05,3,1.1952,1,0.1217,41.628833,8.641514,12.422828,116.566273,688019.SH,2025-07-10
2025-07-11,sh.688019,148.08,150.85,147.33,148.17,148.08,2156007,320171882.48,3,1.2838,1,0.0608,41.654134,8.646766,12.430378,116.637119,688019.SH,2025-07-11
2025-08-05,sh.688019,150.02,151.48,148.58,149.9,149.72,1611569,241449940.49,3,0.9565,1,0.1202,42.278135,8.776299,12.616592,118.384403,688019.SH,2025-08-05
2025-09-08,sh.688019,171.65,172.74,168.5,172.09,171.87,3832343,654555564.75,3,2.2737,1,0.128,42.954635,9.560265,13.310651,91.565475,688019.SH,2025-09-08
2025-09-12,sh.688019,178.5,182.9,177.25,178.56,178.4,4166191,750093757.09,3,2.4717,1,0.0897,44.569584,9.919698,13.811086,95.008026,688019.SH,2025-09-12
2025-09-25,sh.688019,218.11,222.97,215.55,218.34,218.5,5390442,1179071044.01,3,3.198,1,-0.0732,54.498896,12.129631,16.887951,116.174128,688019.SH,2025-09-25
2025-10-13,sh.688019,209.46,222.0,209.46,217.4,217.51,5200561,1125815976.59,3,3.0854,1,-0.0506,54.264267,12.077411,16.815245,115.673974,688019.SH,2025-10-13
2025-11-05,sh.688019,189.4,193.8,188.98,192.46,192.41,2502117,479562476.49,3,1.4845,1,0.026,43.288071,9.76684,13.893451,286.350012,688019.SH,2025-11-05
2025-11-10,sh.688019,200.0,205.58,196.18,198.51,198.34,3831120,769878930.46,3,2.2729,1,0.0857,44.648836,10.073861,14.330194,295.351455,688019.SH,2025-11-10
2025-11-19,sh.688019,198.67,200.78,195.66,198.5,198.85,1801094,356526879.2,3,1.0686,1,-0.176,44.646586,10.073354,14.329472,295.336576,688019.SH,2025-11-19
