date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-04-08,sz.300454,88.94,92.0,85.86,88.18,88.36,9409928,831286853.42,3,3.3821,1,-0.2037,188.965806,4.104201,4.947167,-185.483386,300454.SZ,2025-04-08
2025-04-11,sz.300454,87.75,92.38,87.3,88.95,89.0,8248316,736488502.7,3,2.9646,1,-0.0562,190.615882,4.14004,4.990367,-187.103053,300454.SZ,2025-04-11
2025-04-18,sz.300454,88.45,89.35,87.08,88.1,88.11,4461100,394105752.1,3,1.6034,1,-0.0113,188.79437,4.100478,4.942679,-185.315109,300454.SZ,2025-04-18
2025-05-08,sz.300454,97.02,97.99,96.52,97.5,97.51,4608839,448176000.89,3,1.6565,1,-0.0103,94.340765,4.62239,5.309914,-106.777336,300454.SZ,2025-05-08
2025-05-16,sz.300454,93.37,95.5,93.2,94.01,94.03,2709803,255769937.85,3,0.9739,1,-0.0213,90.963852,4.456932,5.119847,-102.955257,300454.SZ,2025-05-16
2025-05-21,sz.300454,91.83,93.05,91.03,92.19,92.05,3607342,331691939.04,3,1.2965,1,0.1521,89.202824,4.370648,5.020728,-100.96208,300454.SZ,2025-05-21
2025-07-25,sz.300454,103.4,105.53,101.77,103.65,103.44,6560955,681009852.5,3,2.3576,1,0.203,100.291493,4.913956,5.644847,-113.512524,300454.SZ,2025-07-25
2025-09-08,sz.300454,113.52,113.66,109.07,112.8,112.65,9458966,1053765385.11,3,3.3989,1,0.1332,84.801802,5.330072,6.084078,-268.28322,300454.SZ,2025-09-08
2025-09-10,sz.300454,112.26,115.89,110.27,110.42,110.18,8228471,928461467.08,3,2.9568,1,0.2178,83.012544,5.217611,5.955708,-262.622635,300454.SZ,2025-09-10
2025-10-13,sz.300454,108.0,118.8,108.0,114.0,114.04,7406332,848339359.3,3,2.6613,1,-0.0351,85.704386,5.386802,6.148833,-271.138679,300454.SZ,2025-10-13
2025-10-15,sz.300454,108.19,109.85,106.4,108.24,108.18,4952368,536605040.55,3,1.7795,1,0.0555,81.374059,5.114627,5.838155,-257.439041,300454.SZ,2025-10-15
2025-11-25,sz.300454,115.96,119.5,115.01,115.57,115.79,5458053,639381426.78,3,1.9701,1,-0.19,70.056625,5.355461,6.085787,-204.071578,300454.SZ,2025-11-25
2025-12-04,sz.300454,113.5,113.84,111.1,112.89,113.01,2616564,294037378.26,3,0.9445,1,-0.1062,68.228368,5.215701,5.926967,-198.745956,300454.SZ,2025-12-04
2025-12-18,sz.300454,112.32,113.88,111.4,112.3,112.5,2793203,315281686.33,3,1.0082,1,-0.1778,67.871785,5.188442,5.895991,-197.707245,300454.SZ,2025-12-18
2025-12-22,sz.300454,111.32,111.8,110.0,110.78,110.92,3645164,403626330.95,3,1.3158,1,-0.1262,66.953128,5.118215,5.816188,-195.031243,300454.SZ,2025-12-22
2026-01-06,sz.300454,120.92,121.5,118.4,120.3,120.08,6753601,811068039.19,3,2.4378,1,0.1832,72.706861,5.558058,6.316012,-211.79159,300454.SZ,2026-01-06
2026-01-23,sz.300454,161.66,169.88,157.01,167.24,167.05,22671841,3262985981.9000006,3,8.1836,1,0.1137,101.076438,7.726763,8.780464,-294.430802,300454.SZ,2026-01-23
