date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-03-17,sh.603700,12.34,12.34,12.13,12.22,12.2,9041090,110497825.0,3,4.4484,1,0.1639,29.33988,1.563416,1.608832,-32.361547,sh.603700.SZ,2025-03-17
2025-04-02,sh.603700,11.7,11.82,11.65,11.72,11.7,2802300,32890733.0,3,1.3788,1,0.1709,28.139394,1.499446,1.543004,-31.037424,sh.603700.SZ,2025-04-02
2025-04-11,sh.603700,10.62,10.75,10.59,10.65,10.67,4463200,47628016.2,3,2.196,1,-0.1874,41.294019,1.347807,1.442523,-39.89431,sh.603700.SZ,2025-04-11
2025-05-16,sh.603700,12.0,12.05,11.88,12.02,12.0,3200900,38425644.0,3,1.587,1,0.1667,35.15563,1.49439,1.600048,-35.404578,sh.603700.SZ,2025-05-16
2025-05-19,sh.603700,12.03,12.08,11.87,12.03,12.02,3200300,38362606.0,3,1.5867,1,0.0832,35.184877,1.495634,1.60138,-35.434033,sh.603700.SZ,2025-05-19
2025-06-03,sh.603700,11.57,11.67,11.51,11.57,11.56,3667900,42449169.5,3,1.8185,1,0.0865,33.839487,1.438444,1.540146,-34.079116,sh.603700.SZ,2025-06-03
2025-06-04,sh.603700,11.63,11.72,11.53,11.59,11.57,3544000,41201275.0,3,1.7571,1,0.1729,33.897982,1.44093,1.542809,-34.138025,sh.603700.SZ,2025-06-04
2025-06-12,sh.603700,11.65,11.74,11.56,11.61,11.61,3364123,39200874.49,3,1.6679,1,0.0,33.956478,1.443417,1.545471,-34.196935,sh.603700.SZ,2025-06-12
2025-06-18,sh.603700,11.47,11.5,11.33,11.48,11.48,2377550,27149677.5,3,1.1788,1,0.0,33.576259,1.427255,1.528166,-33.814023,sh.603700.SZ,2025-06-18
2025-06-20,sh.603700,11.19,11.33,11.08,11.15,11.17,2594010,29006465.5,3,1.2861,1,-0.1791,32.611087,1.386227,1.484238,-32.842017,sh.603700.SZ,2025-06-20
