date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-03-13,sh.688018,224.08,229.5,219.6,225.57,225.4,3575681,801235793.17,3,3.1869,1,0.0754,74.463046,12.426695,12.610894,166.903549,688018.SH,2025-03-13
2025-06-17,sh.688018,133.98,135.34,132.8,134.39,134.13,2014154,270062577.94,3,1.2853,1,0.1938,55.548847,9.368255,9.670964,46.353868,688018.SH,2025-06-17
2025-07-23,sh.688018,152.58,156.5,151.11,154.08,154.17,2884919,444528728.65,3,1.841,1,-0.0584,63.687524,10.740834,11.087894,53.145353,688018.SH,2025-07-23
2025-08-06,sh.688018,160.12,162.62,157.01,160.0,160.0,3551493,564512467.77,3,2.2664,1,0.0,66.1345,11.153514,11.513909,55.187282,688018.SH,2025-08-06
2025-09-25,sh.688018,205.99,214.28,203.58,206.61,206.8,5136128,1073725879.23,3,3.2776,1,-0.0919,72.116735,13.317083,13.882034,87.542139,688018.SH,2025-09-25
2025-10-23,sh.688018,176.0,177.88,172.5,177.3,177.28,2205217,385715597.03,3,1.4073,1,0.0113,66.0093,12.189284,12.70639,80.128356,688018.SH,2025-10-23
2025-10-29,sh.688018,173.0,174.71,170.01,173.86,173.9,4958747,853006004.04,3,3.1644,1,-0.023,62.497297,6.731243,11.816872,14.005748,688018.SH,2025-10-29
2025-11-12,sh.688018,155.75,159.38,155.6,156.68,156.4,2149978,338281226.33,3,1.372,1,0.179,56.321618,6.066094,10.649186,12.621768,688018.SH,2025-11-12
2025-11-20,sh.688018,154.9,156.33,152.81,153.13,153.0,2251744,347571093.53,3,1.437,1,0.085,55.045502,5.928651,10.407901,12.335789,688018.SH,2025-11-20
2025-11-27,sh.688018,168.23,173.01,165.33,165.81,165.9,6647955,1125237575.28,3,4.2424,1,-0.0542,59.60357,6.419575,11.269732,13.35726,688018.SH,2025-11-27
2025-12-02,sh.688018,180.66,190.0,179.79,181.95,181.61,9072372,1668017338.6,3,5.7895,1,0.1872,65.405402,7.044459,12.366731,14.65746,688018.SH,2025-12-02
2025-12-25,sh.688018,166.5,166.6,164.07,165.64,165.84,2605300,431502829.93,3,1.6626,1,-0.1206,59.542461,6.412993,11.258177,13.343565,688018.SH,2025-12-25
2025-12-29,sh.688018,164.09,167.88,163.84,164.03,163.8,2868833,476505189.51,3,1.8307,1,0.1404,58.963716,6.35066,11.148749,13.213867,688018.SH,2025-12-29
2026-01-08,sh.688018,172.06,177.9,172.06,173.33,173.35,4040450,707006755.08,3,2.5784,1,-0.0115,62.306778,6.710723,11.780849,13.963053,688018.SH,2026-01-08
