date,open,close,low,high,volume,amount,change_pct,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,3.862,3.872,3.912,3.842,131218.0,,,002266.SZ,002266,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,3.862,3.922,3.932,3.862,117065.0,,1.2913223140496033,002266.SZ,002266,2020-01-03,3.872,1.2913223140496033,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,3.942,3.962,3.992,3.912,150251.0,,1.0198878123406363,002266.SZ,002266,2020-01-06,3.922,1.0198878123406363,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,3.972,3.992,4.022,3.962,117321.0,,0.7571933366986361,002266.SZ,002266,2020-01-07,3.962,0.7571933366986361,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,4.002,3.952,4.012,3.932,114935.0,,-1.002004008016033,002266.SZ,002266,2020-01-08,3.992,-1.002004008016033,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,3.982,3.992,4.002,3.952,106375.0,,1.0121457489878471,002266.SZ,002266,2020-01-09,3.952,1.0121457489878471,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,4.092,4.062,4.162,4.022,270611.0,,1.753507014028055,002266.SZ,002266,2020-01-10,3.992,1.753507014028055,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,4.062,4.482,4.502,4.062,614376.0,,10.33973412112259,002266.SZ,002266,2020-01-13,4.062,10.33973412112259,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,4.472,4.362,4.472,4.292,328254.0,,-2.677376171352075,002266.SZ,002266,2020-01-14,4.482,-2.677376171352075,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,4.322,4.372,4.472,4.302,305820.0,,0.22925263640531934,002266.SZ,002266,2020-01-15,4.362,0.22925263640531934,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,4.372,4.042,4.382,4.042,399781.0,,-7.548032936870996,002266.SZ,002266,2020-01-17,4.372,-7.548032936870996,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,4.062,4.362,4.462,4.062,370082.0,,7.916872835230082,002266.SZ,002266,2020-01-20,4.042,7.916872835230082,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,4.222,4.262,4.382,4.212,277024.0,,-2.2925263640531934,002266.SZ,002266,2020-01-21,4.362,-2.2925263640531934,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,4.272,4.362,4.382,4.162,228799.0,,2.3463162834350237,002266.SZ,002266,2020-01-22,4.262,2.3463162834350237,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,4.322,4.282,4.412,4.162,209535.0,,-1.8340210912425547,002266.SZ,002266,2020-01-23,4.362,-1.8340210912425547,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,3.822,3.822,3.822,3.822,68050.0,,-10.742643624474546,002266.SZ,002266,2020-02-03,4.282,-10.742643624474546,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,3.432,3.642,3.812,3.432,310062.0,,-4.709576138147575,002266.SZ,002266,2020-02-04,3.822,-4.709576138147575,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,3.652,3.672,3.762,3.652,190487.0,,0.8237232289950658,002266.SZ,002266,2020-02-05,3.642,0.8237232289950658,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,3.712,3.712,3.762,3.632,201020.0,,1.089324618736387,002266.SZ,002266,2020-02-06,3.672,1.089324618736387,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,3.742,3.722,3.742,3.642,176014.0,,0.26939655172413257,002266.SZ,002266,2020-02-07,3.712,0.26939655172413257,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,3.672,3.762,3.802,3.672,154819.0,,1.0746910263299325,002266.SZ,002266,2020-02-10,3.722,1.0746910263299325,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,3.762,3.742,3.782,3.722,106884.0,,-0.531632110579483,002266.SZ,002266,2020-02-11,3.762,-0.531632110579483,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,3.762,3.762,3.772,3.712,118295.0,,0.5344735435595993,002266.SZ,002266,2020-02-12,3.742,0.5344735435595993,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-13,3.762,3.692,3.772,3.682,111742.0,,-1.8607123870281739,002266.SZ,002266,2020-02-13,3.762,-1.8607123870281739,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-14,3.682,3.692,3.722,3.662,94682.0,,0.0,002266.SZ,002266,2020-02-14,3.692,0.0,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-17,3.692,3.802,3.802,3.682,164907.0,,2.97941495124594,002266.SZ,002266,2020-02-17,3.692,2.97941495124594,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-18,3.812,3.862,3.862,3.782,176101.0,,1.5781167806417695,002266.SZ,002266,2020-02-18,3.802,1.5781167806417695,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-19,3.872,3.762,3.882,3.752,201883.0,,-2.5893319523562996,002266.SZ,002266,2020-02-19,3.862,-2.5893319523562996,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-20,3.782,3.822,3.832,3.742,168377.0,,1.594896331738438,002266.SZ,002266,2020-02-20,3.762,1.594896331738438,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-21,3.832,3.832,3.852,3.782,203091.0,,0.26164311878598134,002266.SZ,002266,2020-02-21,3.822,0.26164311878598134,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-24,3.832,3.802,3.832,3.762,202103.0,,-0.7828810020876764,002266.SZ,002266,2020-02-24,3.832,-0.7828810020876764,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-25,3.712,3.752,3.792,3.652,259442.0,,-1.3150973172014746,002266.SZ,002266,2020-02-25,3.802,-1.3150973172014746,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-26,3.712,3.772,3.812,3.682,218357.0,,0.5330490405117239,002266.SZ,002266,2020-02-26,3.752,0.5330490405117239,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-27,3.772,3.782,3.812,3.742,156928.0,,0.2651113467656563,002266.SZ,002266,2020-02-27,3.772,0.2651113467656563,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-28,3.722,3.582,3.722,3.572,321658.0,,-5.2882072977260774,002266.SZ,002266,2020-02-28,3.782,-5.2882072977260774,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-02,3.612,3.692,3.712,3.602,157058.0,,3.070910106086,002266.SZ,002266,2020-03-02,3.582,3.070910106086,0.0,1,3,0.0,0.0,0.0,0.0
