date,open,close,low,high,volume,change_pct,amount,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,10.2,10.45,10.49,10.19,58024.0,,606350.7999999999,000586.SZ,000586,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,10.47,10.53,10.63,10.37,56199.0,0.7655502392344582,591775.47,000586.SZ,000586,2020-01-03,10.45,0.7655502392344582,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,10.43,10.56,10.67,10.4,57902.0,0.2849002849002913,611445.12,000586.SZ,000586,2020-01-06,10.53,0.2849002849002913,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,10.57,10.73,10.75,10.57,58078.0,1.6098484848484862,623176.9400000001,000586.SZ,000586,2020-01-07,10.56,1.6098484848484862,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,10.66,10.49,10.74,10.4,57824.0,-2.236719478098792,606573.76,000586.SZ,000586,2020-01-08,10.73,-2.236719478098792,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,10.6,10.71,10.78,10.56,52814.0,2.097235462345104,565637.9400000001,000586.SZ,000586,2020-01-09,10.49,2.097235462345104,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,10.74,10.69,10.8,10.51,43297.0,-0.18674136321196189,462844.93,000586.SZ,000586,2020-01-10,10.71,-0.18674136321196189,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,10.66,10.78,10.82,10.5,51196.0,0.8419083255378768,551892.88,000586.SZ,000586,2020-01-13,10.69,0.8419083255378768,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,10.95,10.64,10.95,10.61,54282.0,-1.298701298701288,577560.48,000586.SZ,000586,2020-01-14,10.78,-1.298701298701288,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,10.65,10.53,10.65,10.49,39298.0,-1.0338345864661758,413807.94,000586.SZ,000586,2020-01-15,10.64,-1.0338345864661758,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,10.59,10.32,10.67,10.3,50657.0,-1.9943019943019835,522780.24,000586.SZ,000586,2020-01-16,10.53,-1.9943019943019835,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,10.35,10.13,10.39,10.12,49061.0,-1.8410852713178216,496987.93000000005,000586.SZ,000586,2020-01-17,10.32,-1.8410852713178216,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,10.13,10.31,10.32,10.03,48622.0,1.7769002961500524,501292.82,000586.SZ,000586,2020-01-20,10.13,1.7769002961500524,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,10.38,10.25,10.49,10.21,64641.0,-0.5819592628516057,662570.25,000586.SZ,000586,2020-01-21,10.31,-0.5819592628516057,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,10.16,10.32,10.37,9.86,55677.0,0.6829268292682933,574586.64,000586.SZ,000586,2020-01-22,10.25,0.6829268292682933,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,10.13,10.03,10.48,9.98,68832.0,-2.81007751937985,690384.96,000586.SZ,000586,2020-01-23,10.32,-2.81007751937985,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,9.03,9.03,9.03,9.03,4637.0,-9.970089730807574,41872.11,000586.SZ,000586,2020-02-03,10.03,-9.970089730807574,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,8.13,8.3,8.64,8.13,122126.0,-8.08416389811737,1013645.8,000586.SZ,000586,2020-02-04,9.03,-8.08416389811737,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,8.34,8.44,8.65,8.3,81626.0,1.6867469879517927,688923.44,000586.SZ,000586,2020-02-05,8.3,1.6867469879517927,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,8.45,8.61,8.65,8.3,79632.0,2.0142180094786744,685631.5199999999,000586.SZ,000586,2020-02-06,8.44,2.0142180094786744,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,8.62,8.81,8.82,8.53,69946.0,2.3228803716608626,616224.26,000586.SZ,000586,2020-02-07,8.61,2.3228803716608626,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,8.83,9.39,9.44,8.75,105013.0,6.583427922814988,986072.0700000001,000586.SZ,000586,2020-02-10,8.81,6.583427922814988,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,9.5,9.36,9.51,9.2,75421.0,-0.31948881789138905,705940.5599999999,000586.SZ,000586,2020-02-11,9.39,-0.31948881789138905,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,10.3,10.3,10.3,10.05,56387.0,10.042735042735051,580786.1000000001,000586.SZ,000586,2020-02-12,9.36,10.042735042735051,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-13,10.86,9.88,10.86,9.86,248911.0,-4.077669902912618,2459240.68,000586.SZ,000586,2020-02-13,10.3,-4.077669902912618,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-14,9.54,9.75,9.85,9.53,121829.0,-1.3157894736842146,1187832.75,000586.SZ,000586,2020-02-14,9.88,-1.3157894736842146,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-17,9.73,10.04,10.09,9.7,106327.0,2.9743589743589594,1067523.0799999998,000586.SZ,000586,2020-02-17,9.75,2.9743589743589594,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-18,9.97,10.5,10.53,9.93,148089.0,4.5816733067729265,1554934.5,000586.SZ,000586,2020-02-18,10.04,4.5816733067729265,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-19,10.43,10.35,10.56,10.3,106440.0,-1.4285714285714346,1101654.0,000586.SZ,000586,2020-02-19,10.5,-1.4285714285714346,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-20,10.31,10.4,10.42,10.13,85233.0,0.48309178743961567,886423.2000000001,000586.SZ,000586,2020-02-20,10.35,0.48309178743961567,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-21,10.38,10.49,10.66,10.3,120786.0,0.8653846153846123,1267045.1400000001,000586.SZ,000586,2020-02-21,10.4,0.8653846153846123,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-24,10.41,11.17,11.38,10.41,190440.0,6.48236415633936,2127214.8,000586.SZ,000586,2020-02-24,10.49,6.48236415633936,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-25,10.82,10.95,11.09,10.4,148893.0,-1.96956132497762,1630378.3499999999,000586.SZ,000586,2020-02-25,11.17,-1.96956132497762,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-26,10.78,10.44,10.89,10.43,96082.0,-4.657534246575345,1003096.08,000586.SZ,000586,2020-02-26,10.95,-4.657534246575345,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-27,10.48,10.48,10.69,10.35,63536.0,0.3831417624521105,665857.28,000586.SZ,000586,2020-02-27,10.44,0.3831417624521105,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-28,10.04,9.73,10.21,9.7,84506.0,-7.156488549618323,822243.38,000586.SZ,000586,2020-02-28,10.48,-7.156488549618323,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-02,9.82,10.31,10.35,9.82,69501.0,5.960945529290851,716555.31,000586.SZ,000586,2020-03-02,9.73,5.960945529290851,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-03,10.52,10.44,10.77,10.3,79640.0,1.2609117361784605,831441.6,000586.SZ,000586,2020-03-03,10.31,1.2609117361784605,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-04,10.35,10.58,10.65,10.23,63437.0,1.3409961685823868,671163.46,000586.SZ,000586,2020-03-04,10.44,1.3409961685823868,0.0,1,3,0.0,0.0,0.0,0.0
