date,open,close,low,high,volume,amount,change_pct,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,4.691,4.839,5.108,4.517,348867.0,,,000597.SZ,000597,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,4.712,4.685,4.799,4.651,188688.0,,-3.1824757181236007,000597.SZ,000597,2020-01-03,4.839,-3.1824757181236007,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,4.658,4.712,4.832,4.557,163251.0,,0.5763073639274419,000597.SZ,000597,2020-01-06,4.685,0.5763073639274419,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,4.644,4.698,4.712,4.611,99579.0,,-0.29711375212222446,000597.SZ,000597,2020-01-07,4.712,-0.29711375212222446,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,4.685,4.557,4.685,4.524,115486.0,,-3.0012771392081694,000597.SZ,000597,2020-01-08,4.698,-3.0012771392081694,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,4.591,4.598,4.638,4.544,77185.0,,0.8997147245995096,000597.SZ,000597,2020-01-09,4.557,0.8997147245995096,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,4.665,4.618,4.685,4.577,65456.0,,0.43497172683777396,000597.SZ,000597,2020-01-10,4.598,0.43497172683777396,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,4.618,4.785,4.792,4.584,139037.0,,3.6162841056734507,000597.SZ,000597,2020-01-13,4.618,3.6162841056734507,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,4.759,4.806,4.973,4.759,136018.0,,0.4388714733542409,000597.SZ,000597,2020-01-14,4.785,0.4388714733542409,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,4.806,4.812,4.879,4.712,74801.0,,0.12484394506866447,000597.SZ,000597,2020-01-15,4.806,0.12484394506866447,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,4.799,4.665,4.799,4.665,61377.0,,-3.0548628428927693,000597.SZ,000597,2020-01-16,4.812,-3.0548628428927693,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,4.691,4.738,4.832,4.651,94979.0,,1.5648445873526429,000597.SZ,000597,2020-01-17,4.665,1.5648445873526429,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,5.235,5.242,5.242,4.987,443027.0,,10.63739974672857,000597.SZ,000597,2020-01-20,4.738,10.63739974672857,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,5.598,5.799,5.799,5.383,563841.0,,10.625715375810763,000597.SZ,000597,2020-01-21,5.242,10.625715375810763,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,5.92,5.416,5.92,5.188,620972.0,,-6.604586997758233,000597.SZ,000597,2020-01-22,5.799,-6.604586997758233,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,5.618,5.685,5.826,5.316,648769.0,,4.966765140324947,000597.SZ,000597,2020-01-23,5.416,4.966765140324947,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,6.255,6.289,6.289,5.853,431734.0,,10.624450307827615,000597.SZ,000597,2020-02-03,5.685,10.624450307827615,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,6.322,6.175,6.604,5.631,877122.0,,-1.8126888217522619,000597.SZ,000597,2020-02-04,6.289,-1.8126888217522619,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,6.356,6.571,6.691,6.04,898365.0,,6.412955465587045,000597.SZ,000597,2020-02-05,6.175,6.412955465587045,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,6.336,6.416,6.806,6.262,965983.0,,-2.358849490184134,000597.SZ,000597,2020-02-06,6.571,-2.358849490184134,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,6.255,5.839,6.349,5.752,841186.0,,-8.9931421446384,000597.SZ,000597,2020-02-07,6.416,-8.9931421446384,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,5.423,5.403,5.624,5.329,402117.0,,-7.467032026031872,000597.SZ,000597,2020-02-10,5.839,-7.467032026031872,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,5.389,5.255,5.389,5.081,335136.0,,-2.7392189524338306,000597.SZ,000597,2020-02-11,5.403,-2.7392189524338306,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,5.249,5.289,5.369,5.168,238977.0,,0.6470028544243611,000597.SZ,000597,2020-02-12,5.255,0.6470028544243611,0.0,1,3,0.0,0.0,0.0,0.0
