date,open,close,low,high,volume,change_pct,amount,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,1.91,1.94,1.96,1.9,146956.0,,285094.64,000572.SZ,000572,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,1.95,2.04,2.04,1.93,312025.0,5.154639175257736,636531.0,000572.SZ,000572,2020-01-03,1.94,5.154639175257736,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,2.02,2.14,2.14,2.02,461181.0,4.90196078431373,986927.3400000001,000572.SZ,000572,2020-01-06,2.04,4.90196078431373,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,2.14,2.12,2.18,2.11,257061.0,-0.9345794392523366,544969.3200000001,000572.SZ,000572,2020-01-07,2.14,-0.9345794392523366,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,2.1,2.11,2.14,2.08,225447.0,-0.4716981132075526,475693.17,000572.SZ,000572,2020-01-08,2.12,-0.4716981132075526,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,2.11,2.11,2.13,2.1,118633.0,0.0,250315.62999999998,000572.SZ,000572,2020-01-09,2.11,0.0,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,2.12,2.07,2.12,2.06,136112.0,-1.8957345971563955,281751.83999999997,000572.SZ,000572,2020-01-10,2.11,-1.8957345971563955,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,2.06,2.09,2.11,2.05,95608.0,0.9661835748792313,199820.71999999997,000572.SZ,000572,2020-01-13,2.07,0.9661835748792313,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,2.08,2.08,2.12,2.07,100592.0,-0.4784688995215225,209231.36000000002,000572.SZ,000572,2020-01-14,2.09,-0.4784688995215225,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,2.08,2.08,2.1,2.07,84939.0,0.0,176673.12,000572.SZ,000572,2020-01-15,2.08,0.0,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,2.13,2.18,2.18,2.11,131068.0,4.807692307692313,285728.24000000005,000572.SZ,000572,2020-01-16,2.08,4.807692307692313,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,2.29,2.29,2.29,2.29,23553.0,5.045871559633031,53936.37,000572.SZ,000572,2020-01-17,2.18,5.045871559633031,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,2.31,2.23,2.31,2.18,451908.0,-2.6200873362445476,1007754.84,000572.SZ,000572,2020-01-20,2.29,-2.6200873362445476,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,2.2,2.15,2.24,2.14,239514.0,-3.58744394618834,514955.1,000572.SZ,000572,2020-01-21,2.23,-3.58744394618834,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,2.14,2.23,2.25,2.1,223127.0,3.7209302325581506,497573.21,000572.SZ,000572,2020-01-22,2.15,3.7209302325581506,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,2.22,2.2,2.27,2.17,176255.0,-1.3452914798206206,387761.00000000006,000572.SZ,000572,2020-01-23,2.23,-1.3452914798206206,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,2.09,2.09,2.09,2.09,7293.0,-5.000000000000016,15242.369999999999,000572.SZ,000572,2020-02-03,2.2,-5.000000000000016,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,1.99,2.0,2.04,1.99,370824.0,-4.306220095693769,741648.0,000572.SZ,000572,2020-02-04,2.09,-4.306220095693769,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,2.0,2.06,2.09,1.99,243482.0,3.0000000000000027,501572.92000000004,000572.SZ,000572,2020-02-05,2.0,3.0000000000000027,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,2.04,2.05,2.07,2.01,150660.0,-0.4854368932038944,308853.0,000572.SZ,000572,2020-02-06,2.06,-0.4854368932038944,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,2.04,2.12,2.14,2.03,173588.0,3.4146341463414887,368006.56,000572.SZ,000572,2020-02-07,2.05,3.4146341463414887,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,2.12,2.23,2.23,2.1,208893.0,5.188679245283012,465831.39,000572.SZ,000572,2020-02-10,2.12,5.188679245283012,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,2.24,2.2,2.28,2.19,192337.0,-1.3452914798206206,423141.4,000572.SZ,000572,2020-02-11,2.23,-1.3452914798206206,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,2.18,2.31,2.31,2.18,243151.0,5.000000000000004,561678.81,000572.SZ,000572,2020-02-12,2.2,5.000000000000004,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-13,2.31,2.29,2.34,2.27,206219.0,-0.8658008658008698,472241.51,000572.SZ,000572,2020-02-13,2.31,-0.8658008658008698,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-14,2.29,2.3,2.31,2.26,134646.0,0.4366812227074135,309685.8,000572.SZ,000572,2020-02-14,2.29,0.4366812227074135,0.0,1,3,0.0,0.0,0.0,0.0
