date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-02-25,sz.301592,137.5700,142.0000,137.4900,138.4200,139.2100,878805,122437131.7000,3,5.021700,1,-0.567500,96.020692,23.335201,19.558726,425.833186,sz.301592.SZ,2025-02-25
2025-02-26,sz.301592,138.1300,145.8700,138.1300,143.3300,138.4200,2148305,306698402.9500,3,12.276000,1,3.547200,99.426714,24.162941,20.252509,440.938235,sz.301592.SZ,2025-02-26
2025-02-27,sz.301592,142.8000,143.5000,138.8000,141.3900,143.3300,1271205,178970851.0000,3,7.264000,1,-1.353500,98.080954,23.835891,19.978387,434.970049,sz.301592.SZ,2025-02-27
2025-02-28,sz.301592,139.9700,140.9200,133.8800,134.0000,141.3900,1078100,148014372.0000,3,6.160600,1,-5.226700,92.954578,22.590066,18.934181,412.235565,sz.301592.SZ,2025-02-28
2025-03-03,sz.301592,134.1900,137.9800,133.0100,135.6000,134.0000,746600,101599010.0000,3,4.266300,1,1.194000,94.064484,22.859798,19.160261,417.157781,sz.301592.SZ,2025-03-03
2025-03-04,sz.301592,135.0000,143.8000,134.3800,142.4000,135.6000,1747826,245985159.6000,3,9.987600,1,5.014700,98.781582,24.006160,20.121100,438.077197,sz.301592.SZ,2025-03-04
2025-03-05,sz.301592,139.6000,143.2900,139.3500,142.5700,142.4000,1286029,181798511.9700,3,7.348700,1,0.119400,98.899509,24.034819,20.145121,438.600183,sz.301592.SZ,2025-03-05
2025-03-06,sz.301592,142.8800,143.2000,141.2600,142.0700,142.5700,1130400,160771277.0000,3,6.459400,1,-0.350700,98.552664,23.950527,20.074471,437.061990,sz.301592.SZ,2025-03-06
2025-03-07,sz.301592,141.2900,145.5000,140.4000,142.1200,142.0700,1470300,210363878.0000,3,8.401700,1,0.035200,98.587348,23.958956,20.081536,437.215810,sz.301592.SZ,2025-03-07
2025-03-10,sz.301592,142.0000,145.0000,141.0100,143.0200,142.1200,1166226,167460507.5200,3,6.664100,1,0.633300,99.211670,24.110681,20.208706,439.984556,sz.301592.SZ,2025-03-10
2025-03-11,sz.301592,141.0100,157.9900,140.6700,153.2500,143.0200,3286495,495052306.7800,3,18.780000,1,7.152800,106.308128,25.835281,21.654203,471.455973,sz.301592.SZ,2025-03-11
2025-03-12,sz.301592,152.0000,153.6400,149.3000,149.3000,153.2500,2211811,333328848.1700,3,12.638900,1,-2.577500,103.568049,25.169379,21.096069,459.304253,sz.301592.SZ,2025-03-12
2025-03-13,sz.301592,148.0200,150.2800,145.1100,150.1000,149.3000,1897600,281629017.7800,3,10.843400,1,0.535800,104.123002,25.304245,21.209109,461.765361,sz.301592.SZ,2025-03-13
2025-03-14,sz.301592,149.0000,150.4900,146.1500,148.3400,150.1000,1355900,200695077.0000,3,7.748000,1,-1.172600,102.902106,25.007540,20.960421,456.350923,sz.301592.SZ,2025-03-14
2025-03-17,sz.301592,148.9900,149.6800,147.1900,147.9000,148.3400,888929,131630006.1000,3,5.079600,1,-0.296600,102.596882,24.933364,20.898249,454.997314,sz.301592.SZ,2025-03-17
2025-03-18,sz.301592,147.8800,148.5900,146.1300,147.2600,147.9000,777900,114563186.0000,3,4.445100,1,-0.432700,102.152920,24.825471,20.807817,453.028428,sz.301592.SZ,2025-03-18
2025-03-19,sz.301592,146.7500,150.5000,146.4000,147.4000,147.2600,997283,147957188.7800,3,5.698800,1,0.095100,102.250036,24.849072,20.827599,453.459122,sz.301592.SZ,2025-03-19
2025-03-20,sz.301592,146.5200,149.3300,145.0100,146.4400,147.4000,835300,123062716.0000,3,4.773100,1,-0.651300,101.584093,24.687233,20.691951,450.505792,sz.301592.SZ,2025-03-20
2025-03-21,sz.301592,145.5600,153.5600,145.5600,148.3500,146.4400,1661810,249851578.0000,3,9.496100,1,1.304300,102.909043,25.009226,20.961834,456.381687,sz.301592.SZ,2025-03-21
2025-03-24,sz.301592,146.0800,148.1300,137.2000,139.8600,148.3500,1739981,246806275.5200,3,9.942700,1,-5.723000,97.019607,23.577960,19.762198,430.263180,sz.301592.SZ,2025-03-24
2025-03-25,sz.301592,139.0000,140.7900,138.0000,139.9800,139.8600,674900,94215663.0000,3,3.856600,1,0.085800,97.102850,23.598190,19.779154,430.632346,sz.301592.SZ,2025-03-25
2025-03-26,sz.301592,140.0000,140.7400,137.0000,137.3500,139.9800,721973,100124410.6800,3,4.125600,1,-1.878800,95.278443,23.154818,19.407536,422.541454,sz.301592.SZ,2025-03-26
2025-03-27,sz.301592,138.0000,138.1000,134.3500,137.3700,137.3500,547400,74646776.0000,3,3.128000,1,0.014600,95.292317,23.158189,19.410362,422.602982,sz.301592.SZ,2025-03-27
2025-03-28,sz.301592,137.3600,137.7600,133.9000,134.3200,137.3700,584921,79126080.8100,3,3.342400,1,-2.220300,93.176559,22.644012,18.979397,413.220008,sz.301592.SZ,2025-03-28
2025-03-31,sz.301592,133.4800,134.5000,130.0000,131.6000,134.3200,823853,108618431.9000,3,4.707700,1,-2.025000,91.289720,22.185468,18.595061,404.852241,sz.301592.SZ,2025-03-31
2025-04-01,sz.301592,132.1300,136.6000,132.1000,135.5900,131.6000,858221,115917080.8200,3,4.904100,1,3.031900,94.057547,22.858112,19.158848,417.127017,sz.301592.SZ,2025-04-01
2025-04-02,sz.301592,134.3000,135.9900,133.1300,135.0400,135.5900,647800,87126152.0000,3,3.701700,1,-0.405600,93.676017,22.765392,19.081133,415.435005,sz.301592.SZ,2025-04-02
2025-04-03,sz.301592,134.1300,139.3200,133.5000,137.5100,135.0400,987000,135320369.0000,3,5.640000,1,1.829100,95.389433,23.181791,19.430144,423.033676,sz.301592.SZ,2025-04-03
2025-04-07,sz.301592,130.0300,136.4400,110.0100,115.9600,137.5100,1670324,207736976.6800,3,9.544700,1,-15.671600,80.440395,19.548836,16.385132,356.737583,sz.301592.SZ,2025-04-07
2025-04-08,sz.301592,116.3000,122.7100,116.3000,119.6000,115.9600,1051900,124823889.0000,3,6.010900,1,3.139000,82.965430,20.162477,16.899463,367.935624,sz.301592.SZ,2025-04-08
2025-04-09,sz.301592,118.0000,136.9000,117.0000,132.7400,119.6000,2008800,258999793.0000,3,11.478900,1,10.986600,92.080528,22.377652,18.756143,408.359320,sz.301592.SZ,2025-04-09
2025-04-10,sz.301592,130.7700,136.6900,129.0000,133.1000,132.7400,1748900,233768413.4000,3,9.993700,1,0.271200,92.330257,22.438342,18.807011,409.466819,sz.301592.SZ,2025-04-10
2025-04-11,sz.301592,132.9900,135.3900,131.0900,133.9800,133.1000,984000,131501242.0000,3,5.622900,1,0.661200,92.940705,22.586694,18.931355,412.174037,sz.301592.SZ,2025-04-11
2025-04-14,sz.301592,135.0100,136.7300,133.9000,135.2000,133.9800,834751,112728661.1300,3,4.770000,1,0.910600,93.787007,22.792365,19.103741,415.927227,sz.301592.SZ,2025-04-14
2025-04-15,sz.301592,135.0000,136.0000,132.5000,135.8600,135.2000,582501,78236959.5100,3,3.328600,1,0.488200,94.244843,22.903630,19.196999,417.957641,sz.301592.SZ,2025-04-15
2025-04-16,sz.301592,135.6900,139.4500,134.6500,137.9900,135.8600,1147600,157815464.0000,3,6.557700,1,1.567800,95.722405,23.262710,19.497967,424.510340,sz.301592.SZ,2025-04-16
2025-04-17,sz.301592,137.4900,139.9000,134.7700,135.0200,137.9900,910900,124839626.0000,3,5.205100,1,-2.152300,93.662143,22.762020,19.078307,415.373478,sz.301592.SZ,2025-04-17
2025-04-18,sz.301592,134.8000,135.6000,132.1900,132.9300,135.0200,526500,70147065.0000,3,3.008600,1,-1.547900,92.212329,22.409683,18.782990,408.943833,sz.301592.SZ,2025-04-18
2025-04-21,sz.301592,132.0100,135.0000,132.0100,134.9000,132.9300,494700,66058185.0000,3,2.826900,1,1.482000,93.578900,22.741790,19.061351,415.004311,sz.301592.SZ,2025-04-21
2025-04-22,sz.301592,134.0500,136.6600,133.4700,135.0500,134.9000,475500,64200068.0000,3,2.717100,1,0.111200,93.682954,22.767078,19.082546,415.465769,sz.301592.SZ,2025-04-22
2025-04-23,sz.301592,136.7500,138.4500,135.1000,136.2100,135.0500,782800,107116197.0000,3,4.473100,1,0.858900,94.487635,22.962633,19.246454,419.034375,sz.301592.SZ,2025-04-23
2025-04-24,sz.301592,136.0000,137.0200,131.3600,133.0800,136.2100,897900,120121069.0000,3,5.130900,1,-2.297900,92.316383,22.434970,18.804185,409.405291,sz.301592.SZ,2025-04-24
2025-04-25,sz.301592,129.8000,139.5000,123.1000,134.8700,133.0800,2132036,282744975.9600,3,12.183100,1,1.345100,114.306215,10.140407,18.019677,25.721806,sz.301592.SZ,2025-04-25
2025-04-28,sz.301592,132.9800,135.0000,130.2200,130.7500,134.8700,642201,84982540.2400,3,3.669700,1,-3.054800,110.814396,9.830639,17.469214,24.936057,sz.301592.SZ,2025-04-28
2025-04-29,sz.301592,130.0300,131.6000,129.6300,129.8800,130.7500,411200,53681240.0000,3,2.349700,1,-0.665400,110.077046,9.765227,17.352975,24.770135,sz.301592.SZ,2025-04-29
2025-04-30,sz.301592,130.0300,132.9600,129.6500,130.0500,129.8800,551100,71929285.0000,3,3.149100,1,0.130900,110.221125,9.778008,17.375688,24.802557,sz.301592.SZ,2025-04-30
2025-05-06,sz.301592,130.5000,134.3500,130.5000,133.3500,130.0500,810300,107558786.0000,3,4.630300,1,2.537500,113.017971,10.026124,17.816594,25.431918,sz.301592.SZ,2025-05-06
2025-05-07,sz.301592,134.6600,143.6800,133.3700,141.8400,133.3500,2360824,326786819.2000,3,13.490400,1,6.366700,120.213491,10.664457,18.950924,27.051093,sz.301592.SZ,2025-05-07
2025-05-08,sz.301592,138.0000,142.5400,138.0000,142.5100,141.8400,1519524,213254117.6000,3,8.683000,1,0.472400,120.781335,10.714832,19.040441,27.178872,sz.301592.SZ,2025-05-08
2025-05-09,sz.301592,150.0000,152.3600,138.5000,142.8800,142.5100,2942395,426276091.5000,3,16.813700,1,0.259600,121.094921,10.742651,19.089876,27.249437,sz.301592.SZ,2025-05-09
2025-05-12,sz.301592,137.8000,151.4400,137.7100,149.0100,142.8800,3361143,491338500.9800,3,19.206500,1,4.290300,126.290272,11.203545,19.908891,28.418523,sz.301592.SZ,2025-05-12
2025-05-13,sz.301592,146.9900,146.9900,140.1900,140.7000,149.0100,2050648,292881189.9400,3,11.718000,1,-5.576800,119.247308,10.578745,18.798611,26.833677,sz.301592.SZ,2025-05-13
2025-05-14,sz.301592,140.0000,141.7900,138.8000,139.3800,140.7000,967151,135084786.9200,3,5.526600,1,-0.938200,118.128570,10.479499,18.622248,26.581933,sz.301592.SZ,2025-05-14
2025-05-15,sz.301592,138.8000,140.2600,135.5800,135.6100,139.3800,976800,134055094.0000,3,5.581700,1,-2.704800,114.933386,10.196045,18.118547,25.862935,sz.301592.SZ,2025-05-15
2025-05-16,sz.301592,135.3800,137.0000,135.2500,135.6400,135.6100,542000,73739299.0000,3,3.097100,1,0.022100,114.958812,10.198301,18.122555,25.868656,sz.301592.SZ,2025-05-16
2025-05-19,sz.301592,136.9900,136.9900,133.2200,133.6200,135.6400,743900,99756705.0000,3,4.250900,1,-1.489200,113.246803,10.046424,17.852668,25.483411,sz.301592.SZ,2025-05-19
2025-05-20,sz.301592,133.6000,134.0000,132.5000,133.8300,133.6200,464300,62016889.0000,3,2.653100,1,0.157200,113.424785,10.062213,17.880725,25.523461,sz.301592.SZ,2025-05-20
2025-05-21,sz.301592,133.8400,134.2000,132.6800,132.9000,133.8300,409900,54644446.0000,3,2.342300,1,-0.694900,112.636583,9.992290,17.756470,25.346096,sz.301592.SZ,2025-05-21
2025-05-22,sz.301592,133.1500,138.9900,132.3000,134.2900,132.9000,1026800,139170931.0000,3,5.867400,1,1.045900,113.814648,10.096799,17.942185,25.611191,sz.301592.SZ,2025-05-22
2025-05-23,sz.301592,133.8100,134.8900,132.1200,132.6400,134.2900,580600,77393761.0000,3,3.317700,1,-1.228700,112.416225,9.972741,17.721732,25.296510,sz.301592.SZ,2025-05-23
2025-05-26,sz.301592,132.6000,133.4900,132.0000,132.8400,132.6400,322200,42749035.0000,3,1.841100,1,0.150800,112.585731,9.987779,17.748454,25.334653,sz.301592.SZ,2025-05-26
2025-05-27,sz.301592,132.8600,132.8600,129.0500,129.9100,132.8400,639500,83303183.0000,3,3.654300,1,-2.205700,110.102471,9.767482,17.356983,24.775856,sz.301592.SZ,2025-05-27
2025-05-28,sz.301592,130.1000,130.6300,129.4800,129.7400,129.9100,269600,35017626.0000,3,1.540600,1,-0.130900,109.958392,9.754700,17.334270,24.743435,sz.301592.SZ,2025-05-28
2025-05-29,sz.301592,130.8000,131.1700,129.8300,130.9100,129.7400,349900,45727011.0000,3,1.999400,1,0.901800,110.950000,9.842669,17.490591,24.966572,sz.301592.SZ,2025-05-29
2025-05-30,sz.301592,131.0000,133.4700,130.5500,131.7000,130.9100,446600,59089709.0000,3,2.552000,1,0.603500,111.619548,9.902066,17.596141,25.117237,sz.301592.SZ,2025-05-30
2025-06-03,sz.301592,141.1800,153.0000,141.1800,144.1100,131.7000,4444384,655248104.5200,3,25.396500,1,9.422900,122.137381,10.835131,19.254213,27.484017,sz.301592.SZ,2025-06-03
2025-06-04,sz.301592,140.0000,141.8900,135.6600,135.9000,144.1100,2598500,356646104.0000,3,14.848600,1,-5.697000,115.179169,10.217849,18.157293,25.918243,sz.301592.SZ,2025-06-04
2025-06-05,sz.301592,135.7700,140.6000,135.0100,138.1100,135.9000,1861100,256601458.0000,3,10.634900,1,1.626200,117.052208,10.384012,18.452567,26.339724,sz.301592.SZ,2025-06-05
2025-06-06,sz.301592,137.8800,138.9000,136.8000,138.3400,138.1100,881700,121526816.0000,3,5.038300,1,0.166500,117.247140,10.401305,18.483296,26.383588,sz.301592.SZ,2025-06-06
2025-06-09,sz.301592,138.1400,139.3500,137.0800,137.3100,138.3400,1005900,138749986.0000,3,5.748000,1,-0.744500,116.374185,10.323863,18.345680,26.187151,sz.301592.SZ,2025-06-09
2025-06-10,sz.301592,136.4100,137.5000,133.7000,137.3000,137.3100,1111500,150821554.0000,3,6.351400,1,-0.007300,116.365710,10.323111,18.344344,26.185244,sz.301592.SZ,2025-06-10
2025-06-11,sz.301592,136.1400,137.2900,136.0200,136.2900,137.3000,501617,68438268.1400,3,2.866400,1,-0.735600,115.509705,10.247172,18.209400,25.992622,sz.301592.SZ,2025-06-11
2025-06-12,sz.301592,136.2800,139.7000,135.1700,139.1300,136.2900,1137300,157073032.0000,3,6.498900,1,2.083800,117.916687,10.460702,18.588846,26.534254,sz.301592.SZ,2025-06-12
2025-06-13,sz.301592,139.6000,143.8500,139.5000,140.7200,139.1300,2359503,335164020.2400,3,13.482900,1,1.142800,119.264258,10.580249,18.801283,26.837491,sz.301592.SZ,2025-06-13
2025-06-16,sz.301592,140.0000,141.9000,138.6900,139.9000,140.7200,932203,130979997.1900,3,5.326900,1,-0.582700,118.569285,10.518596,18.691724,26.681105,sz.301592.SZ,2025-06-16
2025-06-17,sz.301592,139.1100,140.9600,137.2300,139.3400,139.9000,828503,114955933.0800,3,4.734300,1,-0.400300,118.094668,10.476491,18.616904,26.574304,sz.301592.SZ,2025-06-17
2025-06-18,sz.301592,140.2900,143.8800,139.2000,142.9900,139.3400,1325803,188710282.5800,3,7.576000,1,2.619500,121.188149,10.750922,19.104572,27.270416,sz.301592.SZ,2025-06-18
2025-06-19,sz.301592,142.1100,142.8000,138.3300,139.1000,142.9900,889903,124371597.6300,3,5.085200,1,-2.720500,117.891261,10.458446,18.584838,26.528532,sz.301592.SZ,2025-06-19
2025-06-20,sz.301592,138.2000,139.7500,137.0200,138.4800,139.1000,454600,62868245.0000,3,2.597700,1,-0.445700,117.365794,10.411831,18.502001,26.410289,sz.301592.SZ,2025-06-20
2025-06-23,sz.301592,137.7700,140.5800,137.0000,140.1200,137.7800,780200,108802310.0000,3,4.458300,1,1.698400,118.755741,10.535137,18.721118,26.723062,sz.301592.SZ,2025-06-23
2025-06-24,sz.301592,138.2800,140.6500,137.2600,139.9400,140.1200,899300,125165683.0000,3,5.138900,1,-0.128500,118.603186,10.521603,18.697069,26.688733,sz.301592.SZ,2025-06-24
2025-06-25,sz.301592,139.8000,143.6500,139.2100,142.7200,139.9400,1261197,179199696.8600,3,7.206800,1,1.986600,120.959316,10.730622,19.068498,27.218923,sz.301592.SZ,2025-06-25
2025-06-26,sz.301592,142.7000,149.5000,141.5100,143.8300,142.7200,1858262,270620023.5600,3,10.618600,1,0.777700,121.900073,10.814079,19.216803,27.430617,sz.301592.SZ,2025-06-26
2025-06-27,sz.301592,141.5300,146.8000,141.5300,144.6800,143.8300,1219084,176127567.0000,3,6.966200,1,0.591000,122.620472,10.877987,19.330370,27.592725,sz.301592.SZ,2025-06-27
2025-06-30,sz.301592,144.6800,149.5100,144.4200,148.1300,144.6800,1711005,252929234.0000,3,9.777200,1,2.384600,125.544447,11.137381,19.791316,28.250694,sz.301592.SZ,2025-06-30
2025-07-01,sz.301592,148.1600,148.1600,144.6800,146.0000,148.1300,997800,145383753.0000,3,5.701700,1,-1.437900,123.739210,10.977233,19.506732,27.844470,sz.301592.SZ,2025-07-01
2025-07-02,sz.301592,144.9900,145.7500,141.5500,142.3000,146.0000,803700,115082519.0000,3,4.592600,1,-2.534200,120.603354,10.699043,19.012383,27.138822,sz.301592.SZ,2025-07-02
2025-07-03,sz.301592,141.6400,144.8000,141.6400,142.4000,142.3000,575158,82273791.8600,3,3.286600,1,0.070300,120.688107,10.706562,19.025744,27.157894,sz.301592.SZ,2025-07-03
2025-07-04,sz.301592,142.2400,142.4000,140.0000,140.3900,142.4000,614500,86572916.0000,3,3.511400,1,-1.411500,118.984574,10.555437,18.757192,26.774555,sz.301592.SZ,2025-07-04
2025-07-07,sz.301592,139.8900,140.8800,139.0000,140.6300,140.3900,344300,48266054.0000,3,1.967400,1,0.171000,119.187981,10.573482,18.789258,26.820327,sz.301592.SZ,2025-07-07
2025-07-08,sz.301592,140.0000,141.6500,140.0000,140.8100,140.6300,567400,80020179.0000,3,3.242300,1,0.128000,119.340536,10.587015,18.813308,26.854656,sz.301592.SZ,2025-07-08
2025-07-09,sz.301592,140.8100,142.5000,140.0000,140.0100,140.8100,567000,80034513.0000,3,3.240000,1,-0.568100,118.662513,10.526866,18.706421,26.702083,sz.301592.SZ,2025-07-09
2025-07-10,sz.301592,139.9800,140.8400,138.2900,139.5000,140.0100,523400,72814147.0000,3,2.990900,1,-0.364300,118.230273,10.488521,18.638281,26.604818,sz.301592.SZ,2025-07-10
2025-07-11,sz.301592,139.9600,140.9300,138.6500,140.3000,139.5000,475213,66625556.9000,3,2.715500,1,0.573500,118.908296,10.548670,18.745168,26.757391,sz.301592.SZ,2025-07-11
2025-07-14,sz.301592,140.3800,141.7900,140.0100,140.7300,140.3000,372000,52326953.0000,3,2.125700,1,0.306500,119.272734,10.581000,18.802619,26.839399,sz.301592.SZ,2025-07-14
2025-07-15,sz.301592,140.5900,141.0500,138.3100,139.1000,140.7300,477825,66606431.7500,3,2.730400,1,-1.158200,117.891261,10.458446,18.584838,26.528532,sz.301592.SZ,2025-07-15
2025-07-16,sz.301592,139.1000,143.9000,138.6000,141.9000,139.1000,722900,101793693.6100,3,4.130900,1,2.012900,120.264342,10.668969,18.958940,27.062536,sz.301592.SZ,2025-07-16
2025-07-17,sz.301592,141.0000,143.5000,140.8500,142.3800,141.9000,706900,100442516.0000,3,4.039400,1,0.338300,120.671156,10.705058,19.023072,27.154079,sz.301592.SZ,2025-07-17
2025-07-18,sz.301592,142.0100,148.8800,141.6700,144.7900,142.3800,1524600,221955812.0000,3,8.712000,1,1.692700,122.713701,10.886258,19.345066,27.613704,sz.301592.SZ,2025-07-18
2025-07-21,sz.301592,144.0000,148.2200,144.0000,145.9300,144.7900,899300,131525767.0000,3,5.138900,1,0.787300,123.679883,10.971970,19.497379,27.831119,sz.301592.SZ,2025-07-21
2025-07-22,sz.301592,145.7200,169.0000,145.1700,159.0400,145.9300,4204142,657161716.3200,3,24.023700,1,8.983800,134.790987,11.957666,21.248977,30.331400,sz.301592.SZ,2025-07-22
2025-07-23,sz.301592,157.3300,158.0000,152.0000,154.5100,159.0400,2528913,390959025.1700,3,14.450900,1,-2.848300,130.951681,11.617071,20.643734,29.467459,sz.301592.SZ,2025-07-23
2025-07-24,sz.301592,153.0000,165.5000,153.0000,164.7600,154.5100,2418294,389141619.9100,3,13.818800,1,6.633900,139.638851,12.387733,22.013213,31.422293,sz.301592.SZ,2025-07-24
2025-07-25,sz.301592,164.0800,167.9000,161.5500,162.0100,164.7600,1438017,235565984.4900,3,8.217200,1,-1.669100,137.308147,12.180970,21.645792,30.897825,sz.301592.SZ,2025-07-25
2025-07-28,sz.301592,162.8900,172.9800,162.8900,169.4400,162.0100,2433327,412563186.1800,3,13.904700,1,4.586100,143.605286,12.739606,22.638497,32.314842,sz.301592.SZ,2025-07-28
2025-07-29,sz.301592,168.3200,169.3000,165.2300,169.0000,169.4400,1471117,245792763.6000,3,8.406400,1,-0.259700,143.232374,12.706524,22.579710,32.230927,sz.301592.SZ,2025-07-29
2025-07-30,sz.301592,168.8900,170.9300,157.5000,158.7700,169.0000,2427385,394572370.9800,3,13.870800,1,-6.053300,134.562154,11.937365,21.212903,30.279907,sz.301592.SZ,2025-07-30
2025-07-31,sz.301592,158.0000,168.8600,157.1000,161.3700,158.7700,2855669,467506170.1800,3,16.318100,1,1.637600,136.765729,12.132850,21.560283,30.775767,sz.301592.SZ,2025-07-31
2025-08-01,sz.301592,161.0200,177.0000,155.5800,168.0000,161.3700,3759002,626227006.6500,3,21.480000,1,4.108600,142.384845,12.631337,22.446102,32.040212,sz.301592.SZ,2025-08-01
2025-08-04,sz.301592,166.0000,175.0800,165.3800,173.5000,168.0000,3106029,534755538.9500,3,17.748700,1,3.273800,147.046254,13.044863,23.180945,33.089147,sz.301592.SZ,2025-08-04
2025-08-05,sz.301592,175.0000,184.3100,173.5000,176.4000,173.5000,3174253,566998634.9800,3,18.138600,1,1.671500,149.504087,13.262904,23.568407,33.642222,sz.301592.SZ,2025-08-05
2025-08-06,sz.301592,176.0000,179.9800,173.0000,173.6400,176.4000,2318302,406437385.1500,3,13.247400,1,-1.564600,147.164908,13.055389,23.199650,33.115847,sz.301592.SZ,2025-08-06
2025-08-07,sz.301592,174.2000,174.4500,167.5000,167.6800,173.6400,2479881,420836971.2900,3,14.170700,1,-3.432400,142.113636,12.607277,22.403348,31.979183,sz.301592.SZ,2025-08-07
2025-08-08,sz.301592,167.2800,168.9000,162.8800,163.4900,167.6800,1781867,294301577.7700,3,10.182100,1,-2.498800,138.562490,12.292246,21.843531,31.180084,sz.301592.SZ,2025-08-08
2025-08-11,sz.301592,162.2700,166.0000,162.2700,163.3800,163.4900,1443136,236567875.8200,3,8.246500,1,-0.067300,138.469262,12.283975,21.828834,31.159106,sz.301592.SZ,2025-08-11
2025-08-12,sz.301592,163.4700,166.3000,156.3300,158.7000,163.3800,2049214,328903071.7700,3,11.709800,1,-2.864500,134.502827,11.932102,21.203550,30.266557,sz.301592.SZ,2025-08-12
2025-08-13,sz.301592,158.7800,161.0000,158.3300,159.8800,158.7000,1245756,198825728.5600,3,7.118600,1,0.743500,135.502911,12.020822,21.361207,30.491601,sz.301592.SZ,2025-08-13
2025-08-14,sz.301592,162.3100,164.0300,157.1100,159.0200,159.8800,1611667,259717259.1400,3,9.209500,1,-0.537900,134.774036,11.956162,21.246305,30.327586,sz.301592.SZ,2025-08-14
2025-08-15,sz.301592,158.8000,161.4900,156.4000,160.7600,159.0200,1361630,216308063.2600,3,7.780700,1,1.094200,136.248736,12.086987,21.478782,30.659431,sz.301592.SZ,2025-08-15
2025-08-18,sz.301592,160.9000,170.8800,160.8800,168.9000,160.7600,2708421,451193745.5300,3,15.476700,1,5.063400,143.147621,12.699005,22.566349,32.211856,sz.301592.SZ,2025-08-18
2025-08-19,sz.301592,168.0000,168.3000,162.0000,162.9000,168.9000,2155518,352840684.0400,3,12.317200,1,-3.552400,138.062448,12.247886,21.764703,31.067562,sz.301592.SZ,2025-08-19
2025-08-20,sz.301592,162.9900,163.0300,158.8800,161.3000,162.9000,1287929,206826480.9000,3,7.359600,1,-0.982200,136.706402,12.127587,21.550930,30.762417,sz.301592.SZ,2025-08-20
2025-08-21,sz.301592,161.3000,161.4800,159.5200,160.1000,161.3000,893766,143251992.2600,3,5.107200,1,-0.744000,135.689367,12.037364,21.390601,30.533559,sz.301592.SZ,2025-08-21
2025-08-22,sz.301592,160.5000,161.8800,159.6800,160.9300,160.1000,1240064,199437371.8600,3,7.086100,1,0.518400,136.392816,12.099768,21.501495,30.691853,sz.301592.SZ,2025-08-22
2025-08-25,sz.301592,161.8100,168.5000,160.3000,164.4800,160.9300,2221218,365576305.4200,3,12.692700,1,2.205900,139.401543,12.366681,21.975803,31.368893,sz.301592.SZ,2025-08-25
2025-08-26,sz.301592,168.0000,168.9600,164.0000,165.2600,164.4800,1802161,298482694.8000,3,10.298100,1,0.474200,140.062616,12.425326,22.080017,31.517651,sz.301592.SZ,2025-08-26
2025-08-27,sz.301592,158.1300,161.1600,156.0900,156.1200,165.2600,2291107,362537857.2800,3,13.092000,1,-5.530700,160.092520,12.505391,21.742073,28.075091,sz.301592.SZ,2025-08-27
2025-08-28,sz.301592,157.0100,157.4600,147.5000,150.3000,156.1200,2140732,323321834.6400,3,12.232800,1,-3.727900,154.124429,12.039203,20.931550,27.028479,sz.301592.SZ,2025-08-28
