date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-02-25,sz.300857,116.6200,117.9800,111.5000,112.7200,119.0000,19250607,2195073173.1900,3,7.871500,1,-5.277300,42.629544,9.091158,4.051052,196.687523,300857.SZ,2025-02-25
2025-02-26,sz.300857,113.8700,118.5000,110.2000,116.0000,112.7200,17341178,1982680576.0000,3,7.090800,1,2.909900,43.870006,9.355699,4.168932,202.410865,300857.SZ,2025-02-26
2025-02-27,sz.300857,118.0000,118.0200,110.6800,114.1400,116.0000,13341749,1523071088.9800,3,5.455400,1,-1.603400,43.166573,9.205685,4.102086,199.165312,300857.SZ,2025-02-27
2025-02-28,sz.300857,113.2600,116.0700,109.7100,112.1000,114.1400,13336126,1502436706.7400,3,5.453100,1,-1.787300,42.395066,9.041154,4.028770,195.605672,300857.SZ,2025-02-28
2025-03-03,sz.300857,113.0000,113.1800,107.9200,109.6800,112.1000,10153195,1120720352.0500,3,4.151600,1,-2.158800,41.479847,8.845974,3.941798,191.382963,300857.SZ,2025-03-03
2025-03-04,sz.300857,107.5700,112.0000,106.7200,109.0000,109.6800,9548359,1042042100.4200,3,3.904300,1,-0.620000,41.222678,8.791131,3.917359,190.196416,300857.SZ,2025-03-04
2025-03-05,sz.300857,115.1800,125.0000,113.6600,125.0000,109.0000,29118997,3450541725.8500,3,11.906700,1,14.678900,47.273714,10.081572,4.492384,218.115156,300857.SZ,2025-03-05
2025-03-06,sz.300857,130.0000,133.0000,116.8900,122.6000,125.0000,39221700,4931064324.8700,3,16.037700,1,-1.920000,46.366058,9.888006,4.406130,213.927345,300857.SZ,2025-03-06
2025-03-07,sz.300857,120.3600,125.7200,119.5700,123.9000,122.6000,20099662,2471042695.9000,3,8.218700,1,1.060400,46.857705,9.992854,4.452851,216.195743,300857.SZ,2025-03-07
2025-03-10,sz.300857,125.1200,130.0000,121.3200,128.0000,123.9000,18364337,2319732648.5700,3,7.509100,1,3.309100,48.408283,10.323530,4.600201,223.349920,300857.SZ,2025-03-10
2025-03-11,sz.300857,124.9800,128.4800,123.2800,127.6200,128.0000,12225822,1538513118.7800,3,4.999100,1,-0.296900,48.264571,10.292882,4.586544,222.686850,300857.SZ,2025-03-11
2025-03-12,sz.300857,129.0100,138.0000,128.0800,128.7500,127.6200,19063513,2525838982.2100,3,7.795000,1,0.885400,48.691925,10.384019,4.627156,224.658611,300857.SZ,2025-03-12
2025-03-13,sz.300857,128.6500,131.2100,124.7300,127.9700,128.7500,13129913,1675493992.1800,3,5.368800,1,-0.605800,48.396937,10.321110,4.599123,223.297572,300857.SZ,2025-03-13
2025-03-14,sz.300857,127.7800,132.3200,123.6600,130.0300,127.9700,12380658,1581971869.4000,3,5.062400,1,1.609800,49.176008,10.487254,4.673158,226.892110,300857.SZ,2025-03-14
2025-03-17,sz.300857,129.8000,136.5800,127.1100,132.5000,130.0300,16658953,2208457989.4200,3,6.811800,1,1.899600,50.110136,10.686466,4.761927,231.202066,300857.SZ,2025-03-17
