date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-02-25,sh.688266,75.6300,77.3700,74.1500,75.3700,76.2600,2437218,183794490.7700,3,0.920700,1,-1.167100,-114.400672,15.307079,40.845548,117.532976,688266.SH,2025-02-25
2025-02-26,sh.688266,75.7300,79.9700,74.9600,79.3000,75.3700,3836042,301243204.7500,3,1.449200,1,5.214300,-120.365839,16.105233,42.975348,123.661471,688266.SH,2025-02-26
2025-02-27,sh.688266,78.2500,84.0000,78.2300,83.1600,79.3000,4389410,360739627.0900,3,1.658200,1,4.867600,-161.605672,16.889170,41.230144,129.680806,688266.SH,2025-02-27
2025-02-28,sh.688266,82.7500,85.4900,80.6500,82.0700,83.1600,4301309,352738074.0800,3,1.624900,1,-1.310700,-159.487464,16.667799,40.689730,127.981045,688266.SH,2025-02-28
2025-03-03,sh.688266,82.0800,86.2000,80.8100,83.5000,82.0700,3557201,299077618.4400,3,1.343800,1,1.742400,-162.266397,16.958221,41.398714,130.211006,688266.SH,2025-03-03
2025-03-04,sh.688266,82.0100,86.9700,81.8800,85.6300,83.5000,3232670,274592485.9300,3,1.221200,1,2.550900,-166.405648,17.390808,42.454753,133.532556,688266.SH,2025-03-04
2025-03-05,sh.688266,85.6600,87.1600,84.1400,86.0000,85.6300,2918816,248466202.6900,3,1.102700,1,0.432100,-167.124673,17.465952,42.638196,134.109539,688266.SH,2025-03-05
2025-03-06,sh.688266,85.9900,88.4900,84.6100,86.8000,86.0000,3467668,300268017.9800,3,1.310000,1,0.930200,-168.679321,17.628426,43.034831,135.357070,688266.SH,2025-03-06
2025-03-07,sh.688266,86.5900,87.8900,85.6800,86.6100,86.8000,1560100,135143148.3700,3,0.589400,1,-0.218900,-168.310092,17.589839,42.940630,135.060781,688266.SH,2025-03-07
2025-03-10,sh.688266,87.0000,92.8500,87.0000,92.4100,86.6100,5259938,482595925.5500,3,1.987100,1,6.696700,-179.581291,18.767775,45.816229,144.105378,688266.SH,2025-03-10
2025-03-11,sh.688266,92.3300,94.4800,89.0000,91.3000,92.4100,4553924,416994339.4800,3,1.720400,1,-1.201200,-177.424216,18.542343,45.265899,142.374429,688266.SH,2025-03-11
2025-03-12,sh.688266,91.5000,94.1900,88.1500,88.5100,91.3000,3912916,352083526.4600,3,1.478200,1,-3.055900,-172.002381,17.975715,43.882637,138.023667,688266.SH,2025-03-12
2025-03-13,sh.688266,89.7000,91.2300,88.5200,90.3400,88.5100,2582583,232400110.0100,3,0.975600,1,2.067600,-175.558639,18.347374,44.789938,140.877393,688266.SH,2025-03-13
2025-03-14,sh.688266,90.3400,92.3400,89.8900,91.1000,90.3400,2396346,217696829.2700,3,0.905300,1,0.841300,-177.035554,18.501724,45.166741,142.062547,688266.SH,2025-03-14
2025-03-17,sh.688266,91.5600,93.4900,90.5000,92.3600,91.1000,1811079,167157353.3000,3,0.684200,1,1.383100,-179.484125,18.757621,45.791440,144.027408,688266.SH,2025-03-17
2025-03-18,sh.688266,92.3700,96.1800,91.9900,94.8300,92.3600,2788780,265354062.4700,3,1.053500,1,2.674300,-184.284101,19.259259,47.016048,147.879158,688266.SH,2025-03-18
2025-03-19,sh.688266,94.3900,95.9500,93.1200,94.6500,94.8300,1751633,165504046.5500,3,0.661700,1,-0.189800,-183.934305,19.222702,46.926806,147.598464,688266.SH,2025-03-19
2025-03-20,sh.688266,93.9500,95.2200,92.1300,93.1500,94.6500,1527198,142633881.2100,3,0.576900,1,-1.584800,-181.019340,18.918064,46.183116,145.259344,688266.SH,2025-03-20
2025-03-21,sh.688266,93.1600,94.7500,91.2200,92.5100,93.1500,2031566,188278796.2200,3,0.767500,1,-0.687100,-179.775622,18.788084,45.865809,144.261320,688266.SH,2025-03-21
2025-03-24,sh.688266,92.2800,93.5000,87.0000,88.0000,92.5100,4191946,375257104.1800,3,1.583600,1,-4.875100,-171.011293,17.872137,43.629782,137.228366,688266.SH,2025-03-24
2025-03-25,sh.688266,88.7000,88.8800,86.0300,86.6800,88.0000,2666503,232902608.7800,3,1.007300,1,-1.500000,-168.446124,17.604055,42.975336,135.169940,688266.SH,2025-03-25
2025-03-26,sh.688266,86.8500,89.9000,86.7300,89.2000,86.6800,2434182,215950165.6200,3,0.919600,1,2.907200,-173.343265,18.115848,44.224734,139.099662,688266.SH,2025-03-26
2025-03-27,sh.688266,89.2700,96.9900,88.2400,96.2600,89.2000,4941844,467218084.5400,3,1.866900,1,7.914800,-187.063035,19.549681,47.725032,150.109119,688266.SH,2025-03-27
2025-03-28,sh.688266,96.8000,99.6800,95.7700,98.1700,96.2600,4082419,401993955.6100,3,1.542200,1,1.984200,-190.774757,19.937588,48.671997,153.087598,688266.SH,2025-03-28
2025-03-31,sh.688266,98.0000,100.0000,96.4000,99.7400,98.1700,3232297,319416057.8000,3,1.221100,1,1.599300,-193.825754,20.256443,49.450392,155.535877,688266.SH,2025-03-31
2025-04-01,sh.688266,99.7400,107.5000,97.7100,106.7000,99.7400,5394746,563364967.4200,3,2.038000,1,6.978100,-207.351193,21.669967,52.901111,166.389393,688266.SH,2025-04-01
2025-04-02,sh.688266,105.6000,109.8900,105.1200,108.4000,106.7000,2886260,312920600.8000,3,1.090400,1,1.593300,-210.654820,22.015224,53.743959,169.040396,688266.SH,2025-04-02
2025-04-03,sh.688266,107.4300,109.8900,106.0000,109.0000,108.4000,3817684,410934315.5200,3,1.442200,1,0.553500,-211.820806,22.137079,54.041435,169.976044,688266.SH,2025-04-03
