date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2025-02-25,sz.300100,44.5000,46.9000,44.5000,45.3400,45.7200,39062934,1792196844.6200,3,10.092100,1,-0.831100,52.012951,7.307289,4.045236,-192.281364,300100.SZ,2025-02-25
2025-02-26,sz.300100,45.0900,49.4000,45.0900,46.9500,45.3400,56008445,2675916379.2900,3,14.470100,1,3.550900,53.859904,7.566767,4.188880,-199.109176,300100.SZ,2025-02-26
2025-02-27,sz.300100,45.6500,47.9800,44.5200,45.4300,46.9500,38662302,1782807102.9900,3,9.988600,1,-3.237500,52.116197,7.321794,4.053266,-192.663043,300100.SZ,2025-02-27
2025-02-28,sz.300100,45.8000,46.6000,42.3000,42.4900,45.4300,31272347,1360255782.2900,3,8.079400,1,-6.471500,48.743500,6.847965,3.790959,-180.194864,300100.SZ,2025-02-28
2025-03-03,sz.300100,42.8000,43.2500,41.0000,42.1500,42.4900,20644773,869077539.8900,3,5.333700,1,-0.800200,48.353460,6.793168,3.760624,-178.752966,300100.SZ,2025-03-03
2025-03-04,sz.300100,42.0000,44.2600,41.9100,43.2300,42.1500,28977201,1254762298.6600,3,7.486400,1,2.562300,49.592410,6.967228,3.856982,-183.333113,300100.SZ,2025-03-04
2025-03-05,sz.300100,42.5000,45.0700,42.5000,44.8200,43.2300,32876851,1446061097.7700,3,8.493900,1,3.678000,51.416420,7.223483,3.998841,-190.076108,300100.SZ,2025-03-05
2025-03-06,sz.300100,44.6000,45.8600,44.0200,45.2500,44.8200,32141202,1445353725.1600,3,8.303900,1,0.959400,51.909705,7.292784,4.037206,-191.899685,300100.SZ,2025-03-06
2025-03-07,sz.300100,44.6500,49.5200,44.3000,46.6200,45.2500,41355095,1948233774.6300,3,10.684300,1,3.027600,53.481336,7.513582,4.159437,-197.709687,300100.SZ,2025-03-07
2025-03-10,sz.300100,47.5000,49.5000,46.0500,46.2600,46.6200,32047537,1528782926.8700,3,8.279700,1,-0.772200,53.068353,7.455563,4.127318,-196.182971,300100.SZ,2025-03-10
2025-03-11,sz.300100,44.3000,50.2400,44.3000,48.8200,46.2600,44616823,2140251573.7500,3,11.527000,1,5.533900,56.005123,7.868149,4.355721,-207.039616,300100.SZ,2025-03-11
2025-03-12,sz.300100,49.8600,51.0000,47.3000,47.6500,48.8200,38076801,1862846316.6400,3,9.837400,1,-2.396600,54.662927,7.679584,4.251334,-202.077790,300100.SZ,2025-03-12
2025-03-13,sz.300100,47.0200,47.4900,42.5800,44.3700,47.6500,39582942,1745001033.6800,3,10.226500,1,-6.883500,50.900191,7.150958,3.958692,-188.167713,300100.SZ,2025-03-13
2025-03-14,sz.300100,44.8800,51.8600,43.6600,50.9900,44.3700,51909440,2488657687.3600,3,13.411100,1,14.920000,58.494495,8.217880,4.549329,-216.242319,300100.SZ,2025-03-14
2025-03-17,sz.300100,51.1000,57.1900,50.1100,54.7800,50.9900,52426189,2828751176.1100,3,13.544600,1,7.432800,62.842291,8.828701,4.887473,-232.315243,300100.SZ,2025-03-17
2025-03-18,sz.300100,55.2900,63.8800,53.8100,60.3000,54.7800,56811738,3232234496.0500,3,14.677700,1,10.076700,69.174701,9.718340,5.379967,-255.724884,300100.SZ,2025-03-18
2025-03-19,sz.300100,61.1100,62.9300,60.5100,61.4900,60.3000,45872200,2827195771.6200,3,11.851400,1,1.973500,70.539841,9.910128,5.486139,-260.771528,300100.SZ,2025-03-19
2025-03-20,sz.300100,62.0000,70.6800,61.0700,68.3000,61.4900,56629306,3725235416.3100,3,14.630500,1,11.075000,78.352108,11.007672,6.093727,-289.651900,300100.SZ,2025-03-20
2025-03-21,sz.300100,66.3000,68.8400,63.6000,65.7000,68.3000,46830603,3094725256.4500,3,12.099000,1,-3.806700,75.369451,10.588639,5.861755,-278.625620,300100.SZ,2025-03-21
2025-03-24,sz.300100,65.7900,72.0000,64.8000,71.0300,65.7000,46712304,3167865070.8600,3,12.068400,1,8.112600,81.483898,11.447657,6.337298,-301.229494,300100.SZ,2025-03-24
2025-03-25,sz.300100,70.9900,77.7700,61.2000,62.3100,71.0300,73576596,5065429028.1400,3,19.009000,1,-12.276500,71.480525,10.042285,5.559300,-264.249047,300100.SZ,2025-03-25
2025-03-26,sz.300100,61.7400,64.8700,61.7400,63.2000,62.3100,49643081,3145408638.3800,3,12.825600,1,1.428300,72.501511,10.185723,5.638705,-268.023427,300100.SZ,2025-03-26
2025-03-27,sz.300100,64.3400,66.5500,63.0200,63.2000,63.2000,39300518,2539769471.9400,3,10.153500,1,0.000000,72.501511,10.185723,5.638705,-268.023427,300100.SZ,2025-03-27
2025-03-28,sz.300100,63.1000,63.8700,60.4700,60.8100,63.2000,38612643,2388836756.4900,3,9.975800,1,-3.781600,69.759761,9.800535,5.425470,-257.887731,300100.SZ,2025-03-28
2025-03-31,sz.300100,61.3000,61.6400,57.3000,60.3000,60.8100,31613844,1867467971.7200,3,8.167600,1,-0.838700,49.107436,9.718340,5.166256,-255.724884,300100.SZ,2025-03-31
2025-04-01,sz.300100,64.5000,64.6300,60.1800,61.4800,60.3000,42515743,2626210667.6600,3,10.984200,1,1.956900,50.068411,9.908517,5.267354,-260.729119,300100.SZ,2025-04-01
2025-04-02,sz.300100,62.3900,67.7700,61.4400,65.8000,61.4800,55241340,3621842483.1100,3,14.271900,1,7.026700,53.586556,10.604756,5.637474,-279.049708,300100.SZ,2025-04-02
2025-04-03,sz.300100,64.5400,66.3000,62.4900,62.5000,65.8000,38271112,2455313144.4000,3,9.887600,1,-5.015200,50.899084,10.072907,5.354743,-265.054814,300100.SZ,2025-04-03
2025-04-07,sz.300100,56.6500,62.2700,53.5600,58.1700,62.5000,51768075,3030932002.2500,3,13.374600,1,-6.928000,47.372795,9.375056,4.983767,-246.691816,300100.SZ,2025-04-07
2025-04-08,sz.300100,59.6600,60.5800,51.2000,53.2600,58.1700,52516300,2911975118.1000,3,13.567900,1,-8.440800,43.374163,8.583728,4.563098,-225.869110,300100.SZ,2025-04-08
2025-04-09,sz.300100,52.3100,56.5000,48.0600,55.6800,53.2600,48251200,2571234305.9000,3,12.466000,1,4.543700,45.344976,8.973751,4.770434,-236.132032,300100.SZ,2025-04-09
2025-04-10,sz.300100,57.6000,66.8200,57.0100,65.1500,55.6800,70102991,4462936438.9200,3,18.111500,1,17.007900,53.057205,10.499998,5.581784,-276.293138,300100.SZ,2025-04-10
2025-04-11,sz.300100,66.2100,68.2600,63.7200,66.4700,65.1500,53107101,3500214641.1000,3,13.720500,1,2.026100,54.132194,10.712738,5.694877,-281.891095,300100.SZ,2025-04-11
2025-04-14,sz.300100,67.8800,68.0500,66.2000,66.6500,66.4700,34140411,2286266087.2400,3,8.820400,1,0.270800,54.278783,10.741748,5.710298,-282.654453,300100.SZ,2025-04-14
2025-04-15,sz.300100,67.5100,73.9800,65.5600,73.8000,66.6500,54869117,3819662672.1000,3,14.175800,1,10.727700,60.101638,11.894088,6.322881,-312.976724,300100.SZ,2025-04-15
2025-04-16,sz.300100,72.6400,75.3800,72.0000,73.8400,73.8000,45186506,3326518494.8300,3,11.674200,1,0.054200,59.541430,11.198114,6.026439,179.159117,300100.SZ,2025-04-16
2025-04-17,sz.300100,73.2300,74.4500,69.3000,69.6000,73.8400,43417954,3104895760.5200,3,11.217300,1,-5.742100,56.122474,10.555102,5.680392,168.871541,300100.SZ,2025-04-17
2025-04-18,sz.300100,70.0000,70.3500,66.8100,67.3900,69.6000,31272890,2120883984.6000,3,8.079500,1,-3.175300,46.657711,9.600197,5.261196,163.414118,300100.SZ,2025-04-18
2025-04-21,sz.300100,68.3500,71.8500,67.0100,71.1700,67.3900,39861584,2766582065.5000,3,10.298500,1,5.609100,49.274808,10.138685,5.556304,172.580246,300100.SZ,2025-04-21
2025-04-22,sz.300100,70.0000,70.6000,66.0000,66.4500,71.1700,37286750,2524419005.0000,3,9.633300,1,-6.632000,46.006899,9.466287,5.187809,161.134711,300100.SZ,2025-04-22
2025-04-23,sz.300100,67.0000,78.8200,66.9900,78.0100,66.4500,59410056,4308538792.3900,3,15.348900,1,17.396500,54.010507,11.113093,6.090309,189.166573,300100.SZ,2025-04-23
2025-04-24,sz.300100,77.0000,82.1800,75.6600,79.1200,78.0100,53241254,4243305817.3900,3,13.755200,1,1.422900,54.779019,11.271221,6.176967,191.858214,300100.SZ,2025-04-24
2025-04-25,sz.300100,79.5300,79.8600,77.6800,78.5300,79.1200,28072989,2205252354.5000,3,7.252800,1,-0.745700,54.370531,11.187171,6.130906,190.427522,300100.SZ,2025-04-25
2025-04-28,sz.300100,78.1200,78.8800,75.5100,76.5000,78.5300,27631658,2125087462.4400,3,7.121200,1,-2.585000,53.091264,10.923951,5.986653,185.947015,300100.SZ,2025-04-28
2025-04-29,sz.300100,76.2900,78.7500,75.1800,75.8000,76.5000,35236556,2707267775.7000,3,9.081200,1,-0.915000,52.605462,10.823994,5.931874,184.245539,300100.SZ,2025-04-29
2025-04-30,sz.300100,75.1100,81.5500,74.6500,79.0400,75.8000,41773370,3235951939.8200,3,10.765800,1,4.274400,54.854033,11.286655,6.185426,192.120942,300100.SZ,2025-04-30
2025-05-06,sz.300100,78.2500,78.9700,76.2500,78.9700,79.0400,34170918,2653360397.3000,3,8.806500,1,-0.088600,54.805453,11.276659,6.179948,191.950794,300100.SZ,2025-05-06
2025-05-07,sz.300100,79.2100,82.0000,76.1600,77.8800,78.9700,34660290,2757016844.5700,3,8.932700,1,-1.380300,54.048989,11.121011,6.094648,189.301353,300100.SZ,2025-05-07
2025-05-08,sz.300100,76.1700,78.3300,75.0000,76.1400,77.8800,28984400,2212394491.8700,3,7.469900,1,-2.234200,52.841423,10.872545,5.958481,185.071970,300100.SZ,2025-05-08
