date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2026-01-26,sh.600642,8.3000,8.3400,8.2000,8.3000,8.2900,26115335,216312324.5000,3,0.533600,1,0.120600,10.210625,1.105948,1.441541,23.713654,600642.SH,2026-01-26
2026-01-27,sh.600642,8.3100,8.3200,8.1900,8.2700,8.3000,23105150,190830808.1200,3,0.472100,1,-0.361400,10.173719,1.101951,1.436330,23.627942,600642.SH,2026-01-27
2026-01-28,sh.600642,8.2900,8.4100,8.2800,8.3700,8.2700,26145264,218878968.1500,3,0.534300,1,1.209200,10.296739,1.115275,1.453698,23.913649,600642.SH,2026-01-28
2026-01-29,sh.600642,8.3700,8.3900,8.3100,8.3800,8.3700,22707186,189789426.0300,3,0.464000,1,0.119500,10.309041,1.116608,1.455435,23.942219,600642.SH,2026-01-29
2026-01-30,sh.600642,8.3500,8.4300,8.3200,8.3300,8.3800,31964820,267839375.1200,3,0.653200,1,-0.596700,10.247531,1.109945,1.446751,23.799366,600642.SH,2026-01-30
2026-02-02,sh.600642,8.3600,8.4600,8.2200,8.2500,8.3300,36627045,305991409.6000,3,0.748400,1,-0.960400,10.149115,1.099286,1.432857,23.570801,600642.SH,2026-02-02
2026-02-03,sh.600642,8.2600,8.3500,8.1500,8.2700,8.2500,26073890,215180673.4100,3,0.532800,1,0.242400,10.173719,1.101951,1.436330,23.627942,600642.SH,2026-02-03
2026-02-04,sh.600642,8.2700,8.4100,8.2400,8.3900,8.2700,24532206,205004727.6300,3,0.501300,1,1.451000,10.321343,1.117940,1.457172,23.970790,600642.SH,2026-02-04
2026-02-05,sh.600642,8.3900,8.4300,8.3000,8.3400,8.3900,16450213,137385847.6100,3,0.336100,1,-0.595900,10.259833,1.111278,1.448488,23.827937,600642.SH,2026-02-05
2026-02-06,sh.600642,8.3200,8.3800,8.2800,8.2800,8.3400,15185034,126596986.3900,3,0.310300,1,-0.719400,10.186021,1.103283,1.438067,23.656513,600642.SH,2026-02-06
2026-02-09,sh.600642,8.3300,8.4000,8.3200,8.3700,8.2800,22075467,184693091.4100,3,0.451100,1,1.087000,10.296739,1.115275,1.453698,23.913649,600642.SH,2026-02-09
2026-02-10,sh.600642,8.4000,8.4200,8.3500,8.4000,8.3700,17263682,144868472.8200,3,0.352800,1,0.358400,10.333645,1.119273,1.458909,23.999361,600642.SH,2026-02-10
2026-02-11,sh.600642,8.4200,8.4500,8.3800,8.4000,8.4000,12378042,104178606.6300,3,0.252900,1,0.000000,10.333645,1.119273,1.458909,23.999361,600642.SH,2026-02-11
2026-02-12,sh.600642,8.4300,8.4400,8.3400,8.3800,8.4000,16965640,142376482.2700,3,0.346700,1,-0.238100,10.309041,1.116608,1.455435,23.942219,600642.SH,2026-02-12
2026-02-13,sh.600642,8.4100,8.4200,8.2200,8.2400,8.3800,19026661,157887923.4400,3,0.388800,1,-1.670600,10.136813,1.097953,1.431120,23.542230,600642.SH,2026-02-13
2026-02-24,sh.600642,8.2900,8.4200,8.2700,8.3600,8.2400,24763485,207435348.8800,3,0.506000,1,1.456300,10.284437,1.113943,1.451961,23.885078,600642.SH,2026-02-24
2026-02-25,sh.600642,8.4000,8.4200,8.3200,8.3600,8.3600,20135998,168719887.6800,3,0.411500,1,0.000000,10.284437,1.113943,1.451961,23.885078,600642.SH,2026-02-25
