date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2026-01-26,sz.000858,102.9600,103.5000,101.0600,102.3400,102.9900,31296115,3203042467.4800,3,0.806300,1,-0.631100,13.970895,2.787759,4.832360,36.905570,000858.SZ,2026-01-26
2026-01-27,sz.000858,102.1200,102.3300,101.0200,101.0200,102.3400,22528720,2283721967.5200,3,0.580400,1,-1.289800,13.790696,2.751802,4.770031,36.429555,000858.SZ,2026-01-27
2026-01-28,sz.000858,101.0300,101.8500,100.6300,100.7000,101.0200,26676739,2696600350.8900,3,0.687300,1,-0.316800,13.747011,2.743085,4.754921,36.314158,000858.SZ,2026-01-28
2026-01-29,sz.000858,100.7000,110.7700,100.5000,110.7700,100.7000,98660393,10450873885.5200,3,2.541800,1,10.000000,15.121712,3.017393,5.230413,39.945574,000858.SZ,2026-01-29
2026-01-30,sz.000858,110.7700,110.7800,105.0000,105.0000,110.7700,66817118,7156298338.7900,3,1.721400,1,-5.209000,14.334023,2.860218,4.957962,37.864812,000858.SZ,2026-01-30
2026-02-02,sz.000858,105.0800,110.7600,105.0800,107.2900,105.0000,53197704,5754087576.6400,3,1.370600,1,2.181000,14.646642,2.922598,5.066092,38.690626,000858.SZ,2026-02-02
2026-02-03,sz.000858,107.0800,108.7800,106.6000,107.2800,107.2900,33164323,3556634123.2400,3,0.854400,1,-0.009300,14.645276,2.922325,5.065620,38.687019,000858.SZ,2026-02-03
2026-02-04,sz.000858,106.5000,109.4100,106.2800,108.5200,107.2800,37891682,4088740226.4800,3,0.976200,1,1.155900,14.814554,2.956103,5.124171,39.134185,000858.SZ,2026-02-04
2026-02-05,sz.000858,107.9000,110.5500,107.6600,108.8900,108.5200,37284641,4071834696.1000,3,0.960600,1,0.341000,14.865065,2.966182,5.141642,39.267613,000858.SZ,2026-02-05
2026-02-06,sz.000858,108.9000,109.7300,106.8100,107.0000,108.8900,27652192,2975510011.6800,3,0.712400,1,-1.735700,14.607052,2.914698,5.052399,38.586047,000858.SZ,2026-02-06
2026-02-09,sz.000858,106.8000,107.6900,106.4700,107.3600,107.0000,20889162,2237802124.0300,3,0.538200,1,0.336400,14.656198,2.924504,5.069398,38.715869,000858.SZ,2026-02-09
2026-02-10,sz.000858,107.1800,107.1800,105.7900,106.5000,107.3600,18504047,1967153218.0000,3,0.476700,1,-0.801000,14.538795,2.901078,5.028790,38.405738,000858.SZ,2026-02-10
2026-02-11,sz.000858,106.3100,106.6500,105.8500,106.0400,106.5000,11499591,1219688887.8500,3,0.296300,1,-0.431900,14.475998,2.888547,5.007069,38.239854,000858.SZ,2026-02-11
2026-02-12,sz.000858,105.9000,106.1100,104.4000,104.6200,106.0400,18172982,1906604083.3400,3,0.468200,1,-1.339100,14.282148,2.849866,4.940019,37.727777,000858.SZ,2026-02-12
2026-02-13,sz.000858,104.7000,106.8800,104.1700,106.0600,104.6200,24123984,2557578441.1500,3,0.621500,1,1.376400,14.478729,2.889092,5.008013,38.247066,000858.SZ,2026-02-13
2026-02-24,sz.000858,108.1800,109.1900,105.0000,105.1600,106.0600,21014361,2233159175.1100,3,0.541400,1,-0.848600,14.355866,2.864576,4.965517,37.922511,000858.SZ,2026-02-24
2026-02-25,sz.000858,105.0000,106.1100,104.8700,105.1700,105.1600,16152900,1703140852.6300,3,0.416200,1,0.009500,14.357231,2.864848,4.965989,37.926117,000858.SZ,2026-02-25
