date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2026-01-05,sh.512560,0.8590,0.8730,0.8470,0.8680,0.8500,89628900,77168259.0000,3,11.430406,1,2.117600,,,,,sh.512560.SZ,2026-01-05
2026-01-06,sh.512560,0.8640,0.8970,0.8610,0.8960,0.8680,72491017,63476218.0000,3,9.412865,1,3.225800,,,,,sh.512560.SZ,2026-01-06
2026-01-07,sh.512560,0.8900,0.8980,0.8770,0.8890,0.8960,70997040,63129482.0000,3,9.291262,1,-0.781300,,,,,sh.512560.SZ,2026-01-07
2026-01-08,sh.512560,0.8800,0.9300,0.8800,0.9290,0.8890,82279300,74941320.0000,3,10.910536,1,4.499400,,,,,sh.512560.SZ,2026-01-08
2026-01-09,sh.512560,0.9450,0.9790,0.9350,0.9640,0.9290,142646000,136268110.0000,3,18.990930,1,3.767500,,,,,sh.512560.SZ,2026-01-09
2026-01-12,sh.512560,0.9750,1.0390,0.9740,1.0360,0.9640,110234431,110776461.0000,3,13.623873,1,7.468900,,,,,sh.512560.SZ,2026-01-12
2026-01-13,sh.512560,1.0280,1.0280,0.9500,0.9610,1.0360,141598850,137124994.0000,3,17.140083,1,-7.239400,,,,,sh.512560.SZ,2026-01-13
2026-01-14,sh.512560,0.9550,0.9940,0.9500,0.9600,0.9610,119223610,115810579.0000,3,14.431632,1,-0.104100,,,,,sh.512560.SZ,2026-01-14
2026-01-15,sh.512560,0.9510,0.9540,0.9160,0.9300,0.9600,133721280,124408022.0000,3,16.796476,1,-3.125000,,,,,sh.512560.SZ,2026-01-15
2026-01-16,sh.512560,0.9290,0.9390,0.9160,0.9250,0.9300,111213300,103315663.0000,3,14.057579,1,-0.537600,,,,,sh.512560.SZ,2026-01-16
2026-01-19,sh.512560,0.9220,0.9520,0.9130,0.9430,0.9250,85718300,80157010.0000,3,10.959640,1,1.945900,,,,,sh.512560.SZ,2026-01-19
2026-01-20,sh.512560,0.9450,0.9490,0.9020,0.9130,0.9430,92613281,85008954.0000,3,11.795962,1,-3.181300,,,,,sh.512560.SZ,2026-01-20
2026-01-21,sh.512560,0.9100,0.9250,0.9030,0.9130,0.9130,56403945,51716548.0000,3,7.031797,1,0.000000,,,,,sh.512560.SZ,2026-01-21
2026-01-22,sh.512560,0.9130,0.9420,0.9120,0.9420,0.9130,72250300,67511531.0000,3,9.063838,1,3.176300,,,,,sh.512560.SZ,2026-01-22
2026-01-23,sh.512560,0.9450,0.9740,0.9360,0.9690,0.9420,80024700,76791612.0000,3,10.205579,1,2.866200,,,,,sh.512560.SZ,2026-01-23
2026-01-26,sh.512560,0.9690,0.9690,0.9220,0.9320,0.9690,75352444,70902180.0000,3,9.809894,1,-3.818400,,,,,sh.512560.SZ,2026-01-26
