date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,ts_code,trade_date
2026-01-05,sh.512380,1.5980,1.6260,1.5980,1.6250,1.5980,2584100,4172162.0000,3,2.942979,1,1.689600,,,,,sh.512380.SZ,2026-01-05
2026-01-06,sh.512380,1.6250,1.6520,1.6250,1.6500,1.6250,6498100,10691018.0000,3,7.400553,1,1.538500,,,,,sh.512380.SZ,2026-01-06
2026-01-07,sh.512380,1.6500,1.6630,1.6420,1.6520,1.6500,3646600,6027009.0000,3,4.153038,1,0.121200,,,,,sh.512380.SZ,2026-01-07
2026-01-08,sh.512380,1.6510,1.6510,1.6330,1.6370,1.6520,1178500,1933344.0000,3,1.342170,1,-0.908000,,,,,sh.512380.SZ,2026-01-08
2026-01-09,sh.512380,1.6400,1.6520,1.6370,1.6450,1.6370,3588343,5904113.0000,3,4.086690,1,0.488700,,,,,sh.512380.SZ,2026-01-09
2026-01-12,sh.512380,1.6450,1.6600,1.6320,1.6500,1.6450,81200,133768.0000,3,0.092477,1,0.304000,,,,,sh.512380.SZ,2026-01-12
2026-01-13,sh.512380,1.6570,1.6750,1.6500,1.6500,1.6500,89200,148322.0000,3,0.101588,1,0.000000,,,,,sh.512380.SZ,2026-01-13
2026-01-14,sh.512380,1.6600,1.6700,1.6180,1.6650,1.6500,2112300,3504220.0000,3,2.405655,1,0.909100,,,,,sh.512380.SZ,2026-01-14
2026-01-15,sh.512380,1.6500,1.8300,1.6400,1.6450,1.6650,4857200,8004498.0000,3,5.531766,1,-1.201200,,,,,sh.512380.SZ,2026-01-15
2026-01-16,sh.512380,1.6320,1.6580,1.6320,1.6420,1.6450,753100,1238633.0000,3,0.829354,1,-0.182400,,,,,sh.512380.SZ,2026-01-16
2026-01-19,sh.512380,1.6410,1.6510,1.6340,1.6440,1.6420,1393500,2288393.0000,3,1.534597,1,0.121800,,,,,sh.512380.SZ,2026-01-19
2026-01-20,sh.512380,1.6470,1.6480,1.6330,1.6420,1.6440,987000,1621290.0000,3,1.086937,1,-0.121700,,,,,sh.512380.SZ,2026-01-20
2026-01-21,sh.512380,1.6410,1.6530,1.6380,1.6460,1.6420,7087400,11681792.0000,3,7.805025,1,0.243600,,,,,sh.512380.SZ,2026-01-21
2026-01-22,sh.512380,1.6510,1.6580,1.6380,1.6420,1.6460,3592100,5898944.0000,3,4.090969,1,-0.243000,,,,,sh.512380.SZ,2026-01-22
2026-01-23,sh.512380,1.6260,1.6530,1.6260,1.6410,1.6420,3020600,4970027.0000,3,3.440099,1,-0.060900,,,,,sh.512380.SZ,2026-01-23
2026-01-26,sh.512380,1.6460,1.7230,1.6260,1.6500,1.6410,350000,586047.0000,3,0.398608,1,0.548400,,,,,sh.512380.SZ,2026-01-26
