date,open,close,low,high,volume,change_pct,amount,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,3.55,3.66,3.68,3.53,128055.0,,468681.3000000001,600237.SH,600237,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,3.68,3.69,3.71,3.64,83674.0,0.8196721311475308,308757.06,600237.SH,600237,2020-01-03,3.66,0.8196721311475308,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,3.68,3.76,3.78,3.68,115560.0,1.897018970189701,434505.6,600237.SH,600237,2020-01-06,3.69,1.897018970189701,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,3.79,3.82,3.83,3.74,99072.0,1.5957446808510634,378455.04,600237.SH,600237,2020-01-07,3.76,1.5957446808510634,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,3.78,3.7,3.8,3.69,102616.0,-3.141361256544495,379679.2,600237.SH,600237,2020-01-08,3.82,-3.141361256544495,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,3.76,3.78,3.78,3.72,67899.0,2.1621621621621623,256658.22,600237.SH,600237,2020-01-09,3.7,2.1621621621621623,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,3.76,3.7,3.79,3.68,103577.0,-2.116402116402105,383234.9,600237.SH,600237,2020-01-10,3.78,-2.116402116402105,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,3.73,3.74,3.74,3.63,81998.0,1.0810810810810922,306672.52,600237.SH,600237,2020-01-13,3.7,1.0810810810810922,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,3.75,3.67,3.76,3.67,76931.0,-1.871657754010703,282336.77,600237.SH,600237,2020-01-14,3.74,-1.871657754010703,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,3.69,3.64,3.7,3.59,84539.0,-0.8174386920980825,307721.96,600237.SH,600237,2020-01-15,3.67,-0.8174386920980825,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,3.65,3.59,3.68,3.56,72646.0,-1.3736263736263798,260799.14,600237.SH,600237,2020-01-16,3.64,-1.3736263736263798,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,3.64,3.55,3.64,3.51,79189.0,-1.11420612813371,281120.95,600237.SH,600237,2020-01-17,3.59,-1.11420612813371,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,3.56,3.6,3.6,3.49,80860.0,1.4084507042253502,291096.0,600237.SH,600237,2020-01-20,3.55,1.4084507042253502,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,3.57,3.56,3.65,3.55,63935.0,-1.1111111111111072,227608.6,600237.SH,600237,2020-01-21,3.6,-1.1111111111111072,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,3.45,3.54,3.57,3.43,92393.0,-0.5617977528089901,327071.22000000003,600237.SH,600237,2020-01-22,3.56,-0.5617977528089901,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,3.51,3.34,3.56,3.29,106321.0,-5.649717514124298,355112.14,600237.SH,600237,2020-01-23,3.54,-5.649717514124298,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,3.01,3.01,3.01,3.01,12646.0,-9.880239520958089,38064.46,600237.SH,600237,2020-02-03,3.34,-9.880239520958089,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,2.71,2.9,2.94,2.71,139489.0,-3.6544850498338777,404518.1,600237.SH,600237,2020-02-04,3.01,-3.6544850498338777,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,2.89,3.0,3.02,2.87,95745.0,3.4482758620689724,287235.0,600237.SH,600237,2020-02-05,2.9,3.4482758620689724,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,3.01,3.07,3.08,2.99,91024.0,2.3333333333333206,279443.68,600237.SH,600237,2020-02-06,3.0,2.3333333333333206,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,3.07,3.12,3.12,3.03,87853.0,1.6286644951140072,274101.36,600237.SH,600237,2020-02-07,3.07,1.6286644951140072,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,3.1,3.15,3.17,3.08,80909.0,0.961538461538458,254863.35,600237.SH,600237,2020-02-10,3.12,0.961538461538458,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,3.15,3.11,3.19,3.09,73439.0,-1.2698412698412764,228395.29,600237.SH,600237,2020-02-11,3.15,-1.2698412698412764,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,3.14,3.2,3.23,3.11,115445.0,2.893890675241173,369424.0,600237.SH,600237,2020-02-12,3.11,2.893890675241173,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-13,3.18,3.19,3.28,3.16,113849.0,-0.3125000000000044,363178.31,600237.SH,600237,2020-02-13,3.2,-0.3125000000000044,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-14,3.19,3.22,3.29,3.13,114863.0,0.9404388714733702,369858.86,600237.SH,600237,2020-02-14,3.19,0.9404388714733702,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-17,3.21,3.34,3.35,3.2,141785.0,3.7267080745341454,473561.9,600237.SH,600237,2020-02-17,3.22,3.7267080745341454,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-18,3.31,3.47,3.48,3.31,192424.0,3.8922155688622784,667711.28,600237.SH,600237,2020-02-18,3.34,3.8922155688622784,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-19,3.44,3.82,3.82,3.39,454336.0,10.086455331412104,1735563.52,600237.SH,600237,2020-02-19,3.47,10.086455331412104,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-20,4.1,4.2,4.2,4.01,336638.0,9.947643979057608,1413879.6,600237.SH,600237,2020-02-20,3.82,9.947643979057608,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-21,4.55,4.62,4.62,4.5,359373.0,10.000000000000009,1660303.26,600237.SH,600237,2020-02-21,4.2,10.000000000000009,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-24,5.08,5.08,5.08,5.08,129352.0,9.956709956709965,657108.16,600237.SH,600237,2020-02-24,4.62,9.956709956709965,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-25,5.59,5.59,5.59,5.59,229348.0,10.039370078740165,1282055.32,600237.SH,600237,2020-02-25,5.08,10.039370078740165,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-26,6.15,6.15,6.15,5.91,1829415.0,10.017889087656528,11250902.25,600237.SH,600237,2020-02-26,5.59,10.017889087656528,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-27,5.54,6.77,6.77,5.54,1956114.0,10.08130081300811,13242891.78,600237.SH,600237,2020-02-27,6.15,10.08130081300811,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-28,6.09,6.09,6.3,6.09,456338.0,-10.044313146233376,2779098.42,600237.SH,600237,2020-02-28,6.77,-10.044313146233376,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-02,5.6,5.54,6.09,5.48,2335483.0,-9.0311986863711,12938575.82,600237.SH,600237,2020-03-02,6.09,-9.0311986863711,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-03,5.33,5.52,5.75,5.23,1782497.0,-0.3610108303249149,9839383.44,600237.SH,600237,2020-03-03,5.54,-0.3610108303249149,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-04,5.23,5.13,5.29,4.98,1417672.0,-7.065217391304346,7272657.359999999,600237.SH,600237,2020-03-04,5.52,-7.065217391304346,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-05,5.13,5.64,5.64,5.1,1584472.0,9.941520467836252,8936422.08,600237.SH,600237,2020-03-05,5.13,9.941520467836252,0.0,1,3,0.0,0.0,0.0,0.0
