date,open,close,low,high,volume,amount,change_pct,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,23.554,23.814,24.164,23.084,174366.0,,,002192.SZ,2192,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,24.594,23.504,25.944,23.264,182204.0,,-1.3017552700092303,002192.SZ,2192,2020-01-03,23.814,-1.3017552700092303,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,23.734,24.304,25.494,23.614,212177.0,,3.403675970047648,002192.SZ,2192,2020-01-06,23.504,3.403675970047648,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,24.294,24.354,24.844,23.854,122961.0,,0.2057274522712315,002192.SZ,2192,2020-01-07,24.304,0.2057274522712315,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,24.164,23.634,25.114,23.334,172778.0,,-2.956393200295637,002192.SZ,2192,2020-01-08,24.354,-2.956393200295637,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,24.074,24.394,24.954,23.554,150995.0,,3.2157061860031977,002192.SZ,2192,2020-01-09,23.634,3.2157061860031977,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,24.324,25.004,25.874,24.144,157787.0,,2.500614905304599,002192.SZ,2192,2020-01-10,24.394,2.500614905304599,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,25.574,24.884,26.384,24.294,136294.0,,-0.4799232122860375,002192.SZ,2192,2020-01-13,25.004,-0.4799232122860375,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,25.254,25.684,26.994,24.784,200301.0,,3.2149172158816963,002192.SZ,2192,2020-01-14,24.884,3.2149172158816963,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,25.254,23.254,25.454,23.024,201411.0,,-9.461143124123971,002192.SZ,2192,2020-01-15,25.684,-9.461143124123971,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,23.274,23.254,23.834,23.044,102101.0,,0.0,002192.SZ,2192,2020-01-16,23.254,0.0,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,23.504,23.034,23.504,22.754,87153.0,,-0.9460737937559194,002192.SZ,2192,2020-01-17,23.254,-0.9460737937559194,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,22.964,23.204,23.404,22.054,106724.0,,0.738039419987846,002192.SZ,2192,2020-01-20,23.034,0.738039419987846,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,23.194,22.354,23.344,22.354,80864.0,,-3.6631615238752016,002192.SZ,2192,2020-01-21,23.204,-3.6631615238752016,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,22.354,22.854,23.354,22.004,107380.0,,2.2367361546032027,002192.SZ,2192,2020-01-22,22.354,2.2367361546032027,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,20.424,20.424,20.424,20.424,17328.0,,-10.632711997899714,002192.SZ,2192,2020-01-23,22.854,-10.632711997899714,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,18.234,18.234,18.234,18.234,2143.0,,-10.722679200940057,002192.SZ,2192,2020-02-03,20.424,-10.722679200940057,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,16.264,16.594,17.154,16.264,312746.0,,-8.994186684216299,002192.SZ,2192,2020-02-04,18.234,-8.994186684216299,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,16.774,17.514,18.344,16.414,232933.0,,5.544172592503305,002192.SZ,2192,2020-02-05,16.594,5.544172592503305,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,16.754,17.244,17.614,16.694,155241.0,,-1.541623843782114,002192.SZ,2192,2020-02-06,17.514,-1.541623843782114,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,17.174,16.704,17.204,16.104,145526.0,,-3.131524008350728,002192.SZ,2192,2020-02-07,17.244,-3.131524008350728,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,16.794,17.404,17.474,16.744,134677.0,,4.190613026819912,002192.SZ,2192,2020-02-10,16.704,4.190613026819912,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,17.384,17.404,18.044,17.204,129921.0,,0.0,002192.SZ,2192,2020-02-11,17.404,0.0,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,17.384,19.294,19.294,17.064,172458.0,,10.859572512066196,002192.SZ,2192,2020-02-12,17.404,10.859572512066196,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-13,19.834,20.324,20.864,19.554,263146.0,,5.338447185653572,002192.SZ,2192,2020-02-13,19.294,5.338447185653572,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-14,20.124,19.884,20.644,19.514,164462.0,,-2.164928163747304,002192.SZ,2192,2020-02-14,20.324,-2.164928163747304,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-17,19.574,20.004,20.124,19.574,112656.0,,0.6035003017501595,002192.SZ,2192,2020-02-17,19.884,0.6035003017501595,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-18,19.964,20.654,21.014,19.804,142689.0,,3.2493501299740046,002192.SZ,2192,2020-02-18,20.004,3.2493501299740046,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-19,21.344,20.534,21.554,20.174,135354.0,,-0.5810012588360669,002192.SZ,2192,2020-02-19,20.654,-0.5810012588360669,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-20,20.534,20.964,21.354,20.384,119245.0,,2.0940878542904384,002192.SZ,2192,2020-02-20,20.534,2.0940878542904384,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-21,20.684,20.554,21.014,20.474,103951.0,,-1.955733638618584,002192.SZ,2192,2020-02-21,20.964,-1.955733638618584,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-24,20.304,20.154,20.354,19.574,125639.0,,-1.9460932178651305,002192.SZ,2192,2020-02-24,20.554,-1.9460932178651305,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-25,19.954,20.634,21.024,19.054,175314.0,,2.3816612086930755,002192.SZ,2192,2020-02-25,20.154,2.3816612086930755,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-26,19.954,19.274,20.434,19.154,114567.0,,-6.591063293593091,002192.SZ,2192,2020-02-26,20.634,-6.591063293593091,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-27,19.584,19.164,19.734,18.774,75116.0,,-0.5707170281207818,002192.SZ,2192,2020-02-27,19.274,-0.5707170281207818,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-28,18.314,17.704,18.704,17.534,83023.0,,-7.618451262784387,002192.SZ,2192,2020-02-28,19.164,-7.618451262784387,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-02,17.504,17.894,18.244,17.504,74267.0,,1.0732037957523533,002192.SZ,2192,2020-03-02,17.704,1.0732037957523533,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-03,18.164,17.944,18.734,17.654,72959.0,,0.2794232703699606,002192.SZ,2192,2020-03-03,17.894,0.2794232703699606,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-04,17.854,17.794,18.004,17.384,57670.0,,-0.8359340169415863,002192.SZ,2192,2020-03-04,17.944,-0.8359340169415863,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-05,17.974,17.854,18.074,17.554,56271.0,,0.3371923120152775,002192.SZ,2192,2020-03-05,17.794,0.3371923120152775,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-06,17.574,17.634,18.154,17.454,57908.0,,-1.232216870169145,002192.SZ,2192,2020-03-06,17.854,-1.232216870169145,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-09,17.354,16.714,17.414,16.714,60992.0,,-5.217194056935471,002192.SZ,2192,2020-03-09,17.634,-5.217194056935471,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-10,16.284,17.164,17.204,16.054,57487.0,,2.692353715448137,002192.SZ,2192,2020-03-10,16.714,2.692353715448137,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-11,17.284,16.864,17.424,16.864,45845.0,,-1.747844325332093,002192.SZ,2192,2020-03-11,17.164,-1.747844325332093,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-12,16.664,16.534,16.684,16.244,41336.0,,-1.9568311195446,002192.SZ,2192,2020-03-12,16.864,-1.9568311195446,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-13,15.624,16.104,16.344,15.354,60708.0,,-2.6007015846135184,002192.SZ,2192,2020-03-13,16.534,-2.6007015846135184,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-16,16.244,15.404,16.544,15.154,57473.0,,-4.346746150024838,002192.SZ,2192,2020-03-16,16.104,-4.346746150024838,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-17,15.354,14.934,15.734,14.254,59902.0,,-3.05115554401455,002192.SZ,2192,2020-03-17,15.404,-3.05115554401455,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-18,15.104,14.534,15.734,14.454,57780.0,,-2.6784518548279013,002192.SZ,2192,2020-03-18,14.934,-2.6784518548279013,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-19,14.564,14.304,14.744,13.854,57892.0,,-1.582496215769924,002192.SZ,2192,2020-03-19,14.534,-1.582496215769924,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-20,14.644,14.724,14.934,14.334,54027.0,,2.936241610738244,002192.SZ,2192,2020-03-20,14.304,2.936241610738244,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-23,14.304,13.894,14.554,13.754,42069.0,,-5.63705514805759,002192.SZ,2192,2020-03-23,14.724,-5.63705514805759,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-24,14.134,14.274,14.424,13.764,40971.0,,2.734993522383755,002192.SZ,2192,2020-03-24,13.894,2.734993522383755,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-25,14.564,14.894,15.054,14.564,51924.0,,4.3435617206109,002192.SZ,2192,2020-03-25,14.274,4.3435617206109,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-26,14.714,14.554,14.804,14.504,32639.0,,-2.282798442325773,002192.SZ,2192,2020-03-26,14.894,-2.282798442325773,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-27,14.694,14.264,14.824,14.234,28868.0,,-1.9925793596262231,002192.SZ,2192,2020-03-27,14.554,-1.9925793596262231,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-30,13.954,15.534,15.834,13.834,88660.0,,8.903533370723515,002192.SZ,2192,2020-03-30,14.264,8.903533370723515,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-31,15.244,15.394,16.044,15.214,60324.0,,-0.901248873438909,002192.SZ,2192,2020-03-31,15.534,-0.901248873438909,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-01,15.414,15.644,16.154,15.414,69599.0,,1.624009354293876,002192.SZ,2192,2020-04-01,15.394,1.624009354293876,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-02,15.344,15.134,15.554,14.994,48565.0,,-3.2600357964714943,002192.SZ,2192,2020-04-02,15.644,-3.2600357964714943,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-03,15.054,14.614,15.334,14.554,41711.0,,-3.435971983613051,002192.SZ,2192,2020-04-03,15.134,-3.435971983613051,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-07,14.954,14.744,14.994,14.584,45456.0,,0.8895579581223334,002192.SZ,2192,2020-04-07,14.614,0.8895579581223334,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-08,14.744,14.634,14.744,14.314,39685.0,,-0.7460661964188819,002192.SZ,2192,2020-04-08,14.744,-0.7460661964188819,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-09,14.694,14.604,14.904,14.534,29528.0,,-0.2050020500205085,002192.SZ,2192,2020-04-09,14.634,-0.2050020500205085,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-10,14.594,14.234,14.794,14.054,32772.0,,-2.533552451383181,002192.SZ,2192,2020-04-10,14.604,-2.533552451383181,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-13,14.064,13.914,14.064,13.794,21393.0,,-2.2481382605030187,002192.SZ,2192,2020-04-13,14.234,-2.2481382605030187,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-14,13.994,14.444,14.494,13.944,35159.0,,3.809113123472762,002192.SZ,2192,2020-04-14,13.914,3.809113123472762,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-15,14.554,14.474,14.844,14.304,32642.0,,0.2076986984214768,002192.SZ,2192,2020-04-15,14.444,0.2076986984214768,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-16,14.474,14.174,14.634,14.154,24613.0,,-2.072682050573449,002192.SZ,2192,2020-04-16,14.474,-2.072682050573449,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-17,14.174,14.064,14.434,13.984,35117.0,,-0.7760688584732556,002192.SZ,2192,2020-04-17,14.174,-0.7760688584732556,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-20,13.914,13.924,14.034,13.574,35473.0,,-0.9954493742889704,002192.SZ,2192,2020-04-20,14.064,-0.9954493742889704,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-22,13.154,13.154,13.154,13.154,6990.0,,-5.530020109164036,002192.SZ,2192,2020-04-22,13.924,-5.530020109164036,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-23,12.424,12.534,13.114,12.424,142552.0,,-4.7133951649688255,002192.SZ,2192,2020-04-23,13.154,-4.7133951649688255,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-24,12.404,11.834,12.554,11.834,66193.0,,-5.584809318653273,002192.SZ,2192,2020-04-24,12.534,-5.584809318653273,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-27,11.834,12.324,12.494,11.264,69949.0,,4.140611796518501,002192.SZ,2192,2020-04-27,11.834,4.140611796518501,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-28,12.354,12.034,12.484,11.814,37124.0,,-2.3531320999675365,002192.SZ,2192,2020-04-28,12.324,-2.3531320999675365,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-29,11.904,11.594,12.134,11.474,35571.0,,-3.656307129798908,002192.SZ,2192,2020-04-29,12.034,-3.656307129798908,0.0,1,3,0.0,0.0,0.0,0.0
2020-04-30,11.734,12.134,12.204,11.704,34979.0,,4.657581507676389,002192.SZ,2192,2020-04-30,11.594,4.657581507676389,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-06,12.034,12.664,12.724,12.034,33962.0,,4.367891874072849,002192.SZ,2192,2020-05-06,12.134,4.367891874072849,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-07,12.664,12.654,13.034,12.554,26348.0,,-0.0789639924194562,002192.SZ,2192,2020-05-07,12.664,-0.0789639924194562,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-08,12.654,13.364,13.364,12.604,46313.0,,5.61087403192666,002192.SZ,2192,2020-05-08,12.654,5.61087403192666,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-11,13.364,14.104,14.104,13.104,54029.0,,5.537264292128086,002192.SZ,2192,2020-05-11,13.364,5.537264292128086,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-12,14.064,14.304,14.754,13.974,43681.0,,1.418037436188313,002192.SZ,2192,2020-05-12,14.104,1.418037436188313,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-13,14.154,14.724,14.734,14.054,31395.0,,2.936241610738244,002192.SZ,2192,2020-05-13,14.304,2.936241610738244,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-14,14.614,14.204,15.204,14.164,39799.0,,-3.5316490084216223,002192.SZ,2192,2020-05-14,14.724,-3.5316490084216223,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-15,14.154,14.354,14.484,14.064,25198.0,,1.0560405519571825,002192.SZ,2192,2020-05-15,14.204,1.0560405519571825,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-18,14.384,14.374,14.654,14.164,18768.0,,0.1393339835586093,002192.SZ,2192,2020-05-18,14.354,0.1393339835586093,0.0,1,3,0.0,0.0,0.0,0.0
2020-05-19,14.454,14.954,15.054,14.374,36674.0,,4.035063308751918,002192.SZ,2192,2020-05-19,14.374,4.035063308751918,0.0,1,3,0.0,0.0,0.0,0.0
