date,open,close,low,high,volume,change_pct,amount,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,5.46,5.48,5.52,5.43,19603.0,,107424.44,600119.SH,600119,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,5.48,5.62,5.63,5.45,37630.0,2.554744525547448,211480.6,600119.SH,600119,2020-01-03,5.48,2.554744525547448,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,5.66,5.78,5.9,5.58,80090.0,2.846975088967985,462920.2,600119.SH,600119,2020-01-06,5.62,2.846975088967985,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,5.78,5.89,5.93,5.78,43280.0,1.903114186851207,254919.2,600119.SH,600119,2020-01-07,5.78,1.903114186851207,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,5.88,5.74,5.88,5.71,46388.0,-2.5466893039049143,266267.12,600119.SH,600119,2020-01-08,5.89,-2.5466893039049143,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,5.79,5.77,5.85,5.73,28373.0,0.522648083623678,163712.21,600119.SH,600119,2020-01-09,5.74,0.522648083623678,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,5.81,5.65,5.81,5.62,39762.0,-2.079722703639497,224655.3,600119.SH,600119,2020-01-10,5.77,-2.079722703639497,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,5.58,5.78,5.84,5.58,30613.0,2.300884955752202,176943.14,600119.SH,600119,2020-01-13,5.65,2.300884955752202,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,5.8,5.76,5.83,5.73,19224.0,-0.34602076124568,110730.24,600119.SH,600119,2020-01-14,5.78,-0.34602076124568,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,5.76,5.91,5.99,5.74,41638.0,2.604166666666674,246080.58,600119.SH,600119,2020-01-15,5.76,2.604166666666674,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,5.93,6.21,6.21,5.91,86227.0,5.076142131979688,535469.67,600119.SH,600119,2020-01-16,5.91,5.076142131979688,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,6.26,6.18,6.4,6.12,64802.0,-0.4830917874396156,400476.36,600119.SH,600119,2020-01-17,6.21,-0.4830917874396156,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,6.15,6.12,6.36,6.1,47399.0,-0.9708737864077556,290081.88,600119.SH,600119,2020-01-20,6.18,-0.9708737864077556,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,6.1,5.95,6.14,5.91,60824.0,-2.777777777777779,361902.8,600119.SH,600119,2020-01-21,6.12,-2.777777777777779,0.0,1,3,0.0,0.0,0.0,0.0
